"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2002"	"2002"	1080	34871843	3.1
	"California"	"06"	"2003"	"2003"	1027	35253159	2.9
	"California"	"06"	"2004"	"2004"	1008	35574576	2.8
	"California"	"06"	"2005"	"2005"	1028	35827943	2.9
	"California"	"06"	"2006"	"2006"	1097	36021202	3.0
	"California"	"06"	"2007"	"2007"	1258	36250311	3.5
	"California"	"06"	"2008"	"2008"	1416	36604337	3.9
	"California"	"06"	"2009"	"2009"	1594	36961229	4.3
	"California"	"06"	"2010"	"2010"	1532	37253956	4.1
	"California"	"06"	"2011"	"2011"	1549	37691912	4.1
	"California"	"06"	"2012"	"2012"	1331	38041430	3.5
	"California"	"06"	"2013"	"2013"	1417	38332521	3.7
	"California"	"06"	"2014"	"2014"	1408	38802500	3.6
	"California"	"06"	"2015"	"2015"	1326	39144818	3.4
	"California"	"06"	"2016"	"2016"	1266	39250017	3.2
	"California"	"06"	"2017"	"2017"	1260	39536653	3.2
	"California"	"06"	"2018"	"2018"	1165	39557045	2.9
	"California"	"06"	"2019"	"2019"	1149	39512223	2.9
	"Colorado"	"08"	"1999"	"1999"	57	4226018	1.3
	"Colorado"	"08"	"2000"	"2000"	78	4301261	1.8
	"Colorado"	"08"	"2001"	"2001"	118	4425687	2.7
	"Colorado"	"08"	"2002"	"2002"	102	4490406	2.3
	"Colorado"	"08"	"2003"	"2003"	107	4528732	2.4
	"Colorado"	"08"	"2004"	"2004"	123	4575013	2.7
	"Colorado"	"08"	"2005"	"2005"	159	4631888	3.4
	"Colorado"	"08"	"2006"	"2006"	187	4720423	4.0
	"Colorado"	"08"	"2007"	"2007"	248	4803868	5.2
	"Colorado"	"08"	"2008"	"2008"	224	4889730	4.6
	"Colorado"	"08"	"2009"	"2009"	230	4972195	4.6
	"Colorado"	"08"	"2010"	"2010"	194	5029196	3.9
	"Colorado"	"08"	"2011"	"2011"	256	5116796	5.0
	"Colorado"	"08"	"2012"	"2012"	263	5187582	5.1
	"Colorado"	"08"	"2013"	"2013"	255	5268367	4.8
	"Colorado"	"08"	"2014"	"2014"	303	5355866	5.7
	"Colorado"	"08"	"2015"	"2015"	300	5456574	5.5
	"Colorado"	"08"	"2016"	"2016"	271	5540545	4.9
	"Colorado"	"08"	"2017"	"2017"	312	5607154	5.6
	"Colorado"	"08"	"2018"	"2018"	289	5695564	5.1
	"Colorado"	"08"	"2019"	"2019"	286	5758736	5.0
	"Connecticut"	"09"	"1999"	"1999"	26	3386401	0.8
	"Connecticut"	"09"	"2000"	"2000"	25	3405565	0.7
	"Connecticut"	"09"	"2001"	"2001"	34	3432835	1.0
	"Connecticut"	"09"	"2002"	"2002"	49	3458749	1.4
	"Connecticut"	"09"	"2003"	"2003"	42	3484336	1.2
	"Connecticut"	"09"	"2004"	"2004"	72	3496094	2.1
	"Connecticut"	"09"	"2005"	"2005"	63	3506956	1.8
	"Connecticut"	"09"	"2006"	"2006"	97	3517460	2.8
	"Connecticut"	"09"	"2007"	"2007"	89	3527270	2.5
	"Connecticut"	"09"	"2008"	"2008"	87	3545579	2.5
	"Connecticut"	"09"	"2009"	"2009"	73	3561807	2.0
	"Connecticut"	"09"	"2010"	"2010"	84	3574097	2.4
	"Connecticut"	"09"	"2011"	"2011"	76	3580709	2.1
	"Connecticut"	"09"	"2012"	"2012"	61	3590347	1.7
	"Connecticut"	"09"	"2013"	"2013"	183	3596080	5.1
	"Connecticut"	"09"	"2014"	"2014"	200	3596677	5.6
	"Connecticut"	"09"	"2015"	"2015"	248	3590886	6.9
	"Connecticut"	"09"	"2016"	"2016"	271	3576452	7.6
	"Connecticut"	"09"	"2017"	"2017"	279	3588184	7.8
	"Connecticut"	"09"	"2018"	"2018"	241	3572665	6.7
	"Connecticut"	"09"	"2019"	"2019"	291	3565287	8.2
	"Delaware"	"10"	"1999"	"1999"	Suppressed	774990	Suppressed
	"Delaware"	"10"	"2000"	"2000"	11	783600	Unreliable
	"Delaware"	"10"	"2001"	"2001"	16	795699	Unreliable
	"Delaware"	"10"	"2002"	"2002"	29	806169	3.6
	"Delaware"	"10"	"2003"	"2003"	31	818003	3.8
	"Delaware"	"10"	"2004"	"2004"	23	830803	2.8
	"Delaware"	"10"	"2005"	"2005"	21	845150	2.5
	"Delaware"	"10"	"2006"	"2006"	25	859268	2.9
	"Delaware"	"10"	"2007"	"2007"	36	871749	4.1
	"Delaware"	"10"	"2008"	"2008"	47	883874	5.3
	"Delaware"	"10"	"2009"	"2009"	67	891730	7.5
	"Delaware"	"10"	"2010"	"2010"	77	897934	8.6
	"Delaware"	"10"	"2011"	"2011"	80	907135	8.8
	"Delaware"	"10"	"2012"	"2012"	45	917092	4.9
	"Delaware"	"10"	"2013"	"2013"	53	925749	5.7
	"Delaware"	"10"	"2014"	"2014"	60	935614	6.4
	"Delaware"	"10"	"2015"	"2015"	49	945934	5.2
	"Delaware"	"10"	"2016"	"2016"	45	952065	4.7
	"Delaware"	"10"	"2017"	"2017"	81	961939	8.4
	"Delaware"	"10"	"2018"	"2018"	85	967171	8.8
	"Delaware"	"10"	"2019"	"2019"	78	973764	8.0
	"District of Columbia"	"11"	"1999"	"1999"	Suppressed	570213	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	Suppressed	572059	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	Suppressed	574504	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	Suppressed	573158	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	14	568502	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	24	567754	4.2
	"District of Columbia"	"11"	"2005"	"2005"	17	567136	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	28	570681	4.9
	"District of Columbia"	"11"	"2007"	"2007"	10	574404	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	17	580236	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	Suppressed	592228	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	15	601723	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	25	617996	4.0
	"District of Columbia"	"11"	"2012"	"2012"	19	632323	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	17	646449	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	25	658893	3.8
	"District of Columbia"	"11"	"2015"	"2015"	27	672228	4.0
	"District of Columbia"	"11"	"2016"	"2016"	68	681170	10.0
	"District of Columbia"	"11"	"2017"	"2017"	58	693972	8.4
	"District of Columbia"	"11"	"2018"	"2018"	41	702455	5.8
	"District of Columbia"	"11"	"2019"	"2019"	37	705749	5.2
	"Florida"	"12"	"1999"	"1999"	199	15759421	1.3
	"Florida"	"12"	"2000"	"2000"	292	15982378	1.8
	"Florida"	"12"	"2001"	"2001"	569	16356966	3.5
	"Florida"	"12"	"2002"	"2002"	625	16689370	3.7
	"Florida"	"12"	"2003"	"2003"	703	17004085	4.1
	"Florida"	"12"	"2004"	"2004"	962	17415318	5.5
	"Florida"	"12"	"2005"	"2005"	891	17842038	5.0
	"Florida"	"12"	"2006"	"2006"	1096	18166990	6.0
	"Florida"	"12"	"2007"	"2007"	1272	18367842	6.9
	"Florida"	"12"	"2008"	"2008"	1269	18527305	6.8
	"Florida"	"12"	"2009"	"2009"	1413	18652644	7.6
	"Florida"	"12"	"2010"	"2010"	1546	18801310	8.2
	"Florida"	"12"	"2011"	"2011"	1453	19057542	7.6
	"Florida"	"12"	"2012"	"2012"	1152	19317568	6.0
	"Florida"	"12"	"2013"	"2013"	1008	19552860	5.2
	"Florida"	"12"	"2014"	"2014"	922	19893297	4.6
	"Florida"	"12"	"2015"	"2015"	975	20271272	4.8
	"Florida"	"12"	"2016"	"2016"	1213	20612439	5.9
	"Florida"	"12"	"2017"	"2017"	1316	20984400	6.3
	"Florida"	"12"	"2018"	"2018"	1324	21299325	6.2
	"Florida"	"12"	"2019"	"2019"	1235	21477737	5.8
	"Georgia"	"13"	"1999"	"1999"	40	8045965	0.5
	"Georgia"	"13"	"2000"	"2000"	87	8186453	1.1
	"Georgia"	"13"	"2001"	"2001"	136	8377038	1.6
	"Georgia"	"13"	"2002"	"2002"	146	8508256	1.7
	"Georgia"	"13"	"2003"	"2003"	162	8622793	1.9
	"Georgia"	"13"	"2004"	"2004"	201	8769252	2.3
	"Georgia"	"13"	"2005"	"2005"	242	8925922	2.7
	"Georgia"	"13"	"2006"	"2006"	270	9155813	2.9
	"Georgia"	"13"	"2007"	"2007"	306	9349988	3.3
	"Georgia"	"13"	"2008"	"2008"	328	9504843	3.5
	"Georgia"	"13"	"2009"	"2009"	406	9620846	4.2
	"Georgia"	"13"	"2010"	"2010"	443	9687653	4.6
	"Georgia"	"13"	"2011"	"2011"	447	9815210	4.6
	"Georgia"	"13"	"2012"	"2012"	430	9919945	4.3
	"Georgia"	"13"	"2013"	"2013"	401	9992167	4.0
	"Georgia"	"13"	"2014"	"2014"	493	10097343	4.9
	"Georgia"	"13"	"2015"	"2015"	528	10214860	5.2
	"Georgia"	"13"	"2016"	"2016"	550	10310371	5.3
	"Georgia"	"13"	"2017"	"2017"	597	10429379	5.7
	"Georgia"	"13"	"2018"	"2018"	471	10519475	4.5
	"Georgia"	"13"	"2019"	"2019"	427	10617423	4.0
	"Hawaii"	"15"	"1999"	"1999"	27	1210300	2.2
	"Hawaii"	"15"	"2000"	"2000"	26	1211537	2.1
	"Hawaii"	"15"	"2001"	"2001"	32	1225948	2.6
	"Hawaii"	"15"	"2002"	"2002"	40	1239613	3.2
	"Hawaii"	"15"	"2003"	"2003"	33	1251154	2.6
	"Hawaii"	"15"	"2004"	"2004"	48	1273569	3.8
	"Hawaii"	"15"	"2005"	"2005"	57	1292729	4.4
	"Hawaii"	"15"	"2006"	"2006"	49	1309731	3.7
	"Hawaii"	"15"	"2007"	"2007"	68	1315675	5.2
	"Hawaii"	"15"	"2008"	"2008"	47	1332213	3.5
	"Hawaii"	"15"	"2009"	"2009"	52	1346717	3.9
	"Hawaii"	"15"	"2010"	"2010"	56	1360301	4.1
	"Hawaii"	"15"	"2011"	"2011"	62	1374810	4.5
	"Hawaii"	"15"	"2012"	"2012"	48	1392313	3.4
	"Hawaii"	"15"	"2013"	"2013"	52	1404054	3.7
	"Hawaii"	"15"	"2014"	"2014"	44	1419561	3.1
	"Hawaii"	"15"	"2015"	"2015"	45	1431603	3.1
	"Hawaii"	"15"	"2016"	"2016"	58	1428557	4.1
	"Hawaii"	"15"	"2017"	"2017"	42	1427538	2.9
	"Hawaii"	"15"	"2018"	"2018"	34	1420491	2.4
	"Hawaii"	"15"	"2019"	"2019"	26	1415872	1.8
	"Idaho"	"16"	"1999"	"1999"	15	1275674	Unreliable
	"Idaho"	"16"	"2000"	"2000"	21	1293953	1.6
	"Idaho"	"16"	"2001"	"2001"	38	1319962	2.9
	"Idaho"	"16"	"2002"	"2002"	33	1340372	2.5
	"Idaho"	"16"	"2003"	"2003"	47	1363380	3.4
	"Idaho"	"16"	"2004"	"2004"	38	1391802	2.7
	"Idaho"	"16"	"2005"	"2005"	37	1428241	2.6
	"Idaho"	"16"	"2006"	"2006"	57	1468669	3.9
	"Idaho"	"16"	"2007"	"2007"	50	1505105	3.3
	"Idaho"	"16"	"2008"	"2008"	60	1534320	3.9
	"Idaho"	"16"	"2009"	"2009"	54	1554439	3.5
	"Idaho"	"16"	"2010"	"2010"	63	1567582	4.0
	"Idaho"	"16"	"2011"	"2011"	67	1584985	4.2
	"Idaho"	"16"	"2012"	"2012"	46	1595728	2.9
	"Idaho"	"16"	"2013"	"2013"	60	1612136	3.7
	"Idaho"	"16"	"2014"	"2014"	58	1634464	3.5
	"Idaho"	"16"	"2015"	"2015"	61	1654930	3.7
	"Idaho"	"16"	"2016"	"2016"	78	1683140	4.6
	"Idaho"	"16"	"2017"	"2017"	67	1716943	3.9
	"Idaho"	"16"	"2018"	"2018"	79	1754208	4.5
	"Idaho"	"16"	"2019"	"2019"	85	1787065	4.8
	"Illinois"	"17"	"1999"	"1999"	76	12359020	0.6
	"Illinois"	"17"	"2000"	"2000"	111	12419293	0.9
	"Illinois"	"17"	"2001"	"2001"	132	12488445	1.1
	"Illinois"	"17"	"2002"	"2002"	155	12525556	1.2
	"Illinois"	"17"	"2003"	"2003"	132	12556006	1.1
	"Illinois"	"17"	"2004"	"2004"	153	12589773	1.2
	"Illinois"	"17"	"2005"	"2005"	188	12609903	1.5
	"Illinois"	"17"	"2006"	"2006"	203	12643955	1.6
	"Illinois"	"17"	"2007"	"2007"	249	12695866	2.0
	"Illinois"	"17"	"2008"	"2008"	267	12747038	2.1
	"Illinois"	"17"	"2009"	"2009"	286	12796778	2.2
	"Illinois"	"17"	"2010"	"2010"	262	12830632	2.0
	"Illinois"	"17"	"2011"	"2011"	252	12869257	2.0
	"Illinois"	"17"	"2012"	"2012"	287	12875255	2.2
	"Illinois"	"17"	"2013"	"2013"	303	12882135	2.4
	"Illinois"	"17"	"2014"	"2014"	363	12880580	2.8
	"Illinois"	"17"	"2015"	"2015"	381	12859995	3.0
	"Illinois"	"17"	"2016"	"2016"	502	12801539	3.9
	"Illinois"	"17"	"2017"	"2017"	646	12802023	5.0
	"Illinois"	"17"	"2018"	"2018"	557	12741080	4.4
	"Illinois"	"17"	"2019"	"2019"	576	12671821	4.5
	"Indiana"	"18"	"1999"	"1999"	23	6044969	0.4
	"Indiana"	"18"	"2000"	"2000"	22	6080485	0.4
	"Indiana"	"18"	"2001"	"2001"	49	6127760	0.8
	"Indiana"	"18"	"2002"	"2002"	49	6155967	0.8
	"Indiana"	"18"	"2003"	"2003"	87	6196638	1.4
	"Indiana"	"18"	"2004"	"2004"	88	6233007	1.4
	"Indiana"	"18"	"2005"	"2005"	109	6278616	1.7
	"Indiana"	"18"	"2006"	"2006"	100	6332669	1.6
	"Indiana"	"18"	"2007"	"2007"	156	6379599	2.4
	"Indiana"	"18"	"2008"	"2008"	188	6424806	2.9
	"Indiana"	"18"	"2009"	"2009"	228	6459325	3.5
	"Indiana"	"18"	"2010"	"2010"	196	6483802	3.0
	"Indiana"	"18"	"2011"	"2011"	235	6516922	3.6
	"Indiana"	"18"	"2012"	"2012"	189	6537334	2.9
	"Indiana"	"18"	"2013"	"2013"	154	6570902	2.3
	"Indiana"	"18"	"2014"	"2014"	198	6596855	3.0
	"Indiana"	"18"	"2015"	"2015"	193	6619680	2.9
	"Indiana"	"18"	"2016"	"2016"	280	6633053	4.2
	"Indiana"	"18"	"2017"	"2017"	440	6666818	6.6
	"Indiana"	"18"	"2018"	"2018"	393	6691878	5.9
	"Indiana"	"18"	"2019"	"2019"	414	6732219	6.1
	"Iowa"	"19"	"1999"	"1999"	Suppressed	2917634	Suppressed
	"Iowa"	"19"	"2000"	"2000"	Suppressed	2926324	Suppressed
	"Iowa"	"19"	"2001"	"2001"	18	2931997	Unreliable
	"Iowa"	"19"	"2002"	"2002"	26	2934234	0.9
	"Iowa"	"19"	"2003"	"2003"	25	2941999	0.8
	"Iowa"	"19"	"2004"	"2004"	47	2953635	1.6
	"Iowa"	"19"	"2005"	"2005"	60	2964454	2.0
	"Iowa"	"19"	"2006"	"2006"	74	2982644	2.5
	"Iowa"	"19"	"2007"	"2007"	88	2999212	2.9
	"Iowa"	"19"	"2008"	"2008"	107	3016734	3.5
	"Iowa"	"19"	"2009"	"2009"	109	3032870	3.6
	"Iowa"	"19"	"2010"	"2010"	118	3046355	3.9
	"Iowa"	"19"	"2011"	"2011"	127	3062309	4.1
	"Iowa"	"19"	"2012"	"2012"	142	3074186	4.6
	"Iowa"	"19"	"2013"	"2013"	132	3090416	4.3
	"Iowa"	"19"	"2014"	"2014"	103	3107126	3.3
	"Iowa"	"19"	"2015"	"2015"	100	3123899	3.2
	"Iowa"	"19"	"2016"	"2016"	98	3134693	3.1
	"Iowa"	"19"	"2017"	"2017"	108	3145711	3.4
	"Iowa"	"19"	"2018"	"2018"	69	3156145	2.2
	"Iowa"	"19"	"2019"	"2019"	70	3155070	2.2
	"Kansas"	"20"	"1999"	"1999"	14	2678338	Unreliable
	"Kansas"	"20"	"2000"	"2000"	14	2688418	Unreliable
	"Kansas"	"20"	"2001"	"2001"	31	2702162	1.1
	"Kansas"	"20"	"2002"	"2002"	67	2713535	2.5
	"Kansas"	"20"	"2003"	"2003"	62	2723004	2.3
	"Kansas"	"20"	"2004"	"2004"	88	2734373	3.2
	"Kansas"	"20"	"2005"	"2005"	96	2745299	3.5
	"Kansas"	"20"	"2006"	"2006"	103	2762931	3.7
	"Kansas"	"20"	"2007"	"2007"	110	2783785	4.0
	"Kansas"	"20"	"2008"	"2008"	75	2808076	2.7
	"Kansas"	"20"	"2009"	"2009"	112	2832704	4.0
	"Kansas"	"20"	"2010"	"2010"	82	2853118	2.9
	"Kansas"	"20"	"2011"	"2011"	104	2871238	3.6
	"Kansas"	"20"	"2012"	"2012"	129	2885905	4.5
	"Kansas"	"20"	"2013"	"2013"	124	2893957	4.3
	"Kansas"	"20"	"2014"	"2014"	132	2904021	4.5
	"Kansas"	"20"	"2015"	"2015"	110	2911641	3.8
	"Kansas"	"20"	"2016"	"2016"	104	2907289	3.6
	"Kansas"	"20"	"2017"	"2017"	101	2913123	3.5
	"Kansas"	"20"	"2018"	"2018"	98	2911505	3.4
	"Kansas"	"20"	"2019"	"2019"	98	2913314	3.4
	"Kentucky"	"21"	"1999"	"1999"	43	4018053	1.1
	"Kentucky"	"21"	"2000"	"2000"	74	4041769	1.8
	"Kentucky"	"21"	"2001"	"2001"	121	4068132	3.0
	"Kentucky"	"21"	"2002"	"2002"	147	4089875	3.6
	"Kentucky"	"21"	"2003"	"2003"	204	4117170	5.0
	"Kentucky"	"21"	"2004"	"2004"	204	4146101	4.9
	"Kentucky"	"21"	"2005"	"2005"	260	4182742	6.2
	"Kentucky"	"21"	"2006"	"2006"	289	4219239	6.8
	"Kentucky"	"21"	"2007"	"2007"	310	4256672	7.3
	"Kentucky"	"21"	"2008"	"2008"	331	4289878	7.7
	"Kentucky"	"21"	"2009"	"2009"	367	4317074	8.5
	"Kentucky"	"21"	"2010"	"2010"	532	4339367	12.3
	"Kentucky"	"21"	"2011"	"2011"	556	4369356	12.7
	"Kentucky"	"21"	"2012"	"2012"	481	4380415	11.0
	"Kentucky"	"21"	"2013"	"2013"	414	4395295	9.4
	"Kentucky"	"21"	"2014"	"2014"	406	4413457	9.2
	"Kentucky"	"21"	"2015"	"2015"	441	4425092	10.0
	"Kentucky"	"21"	"2016"	"2016"	445	4436974	10.0
	"Kentucky"	"21"	"2017"	"2017"	446	4454189	10.0
	"Kentucky"	"21"	"2018"	"2018"	330	4468402	7.4
	"Kentucky"	"21"	"2019"	"2019"	358	4467673	8.0
	"Louisiana"	"22"	"1999"	"1999"	15	4460811	Unreliable
	"Louisiana"	"22"	"2000"	"2000"	28	4468976	0.6
	"Louisiana"	"22"	"2001"	"2001"	62	4477875	1.4
	"Louisiana"	"22"	"2002"	"2002"	79	4497267	1.8
	"Louisiana"	"22"	"2003"	"2003"	106	4521042	2.3
	"Louisiana"	"22"	"2004"	"2004"	129	4552238	2.8
	"Louisiana"	"22"	"2005"	"2005"	152	4576628	3.3
	"Louisiana"	"22"	"2006"	"2006"	167	4302665	3.9
	"Louisiana"	"22"	"2007"	"2007"	189	4375581	4.3
	"Louisiana"	"22"	"2008"	"2008"	105	4435586	2.4
	"Louisiana"	"22"	"2009"	"2009"	79	4491648	1.8
	"Louisiana"	"22"	"2010"	"2010"	86	4533372	1.9
	"Louisiana"	"22"	"2011"	"2011"	73	4574836	1.6
	"Louisiana"	"22"	"2012"	"2012"	102	4601893	2.2
	"Louisiana"	"22"	"2013"	"2013"	107	4625470	2.3
	"Louisiana"	"22"	"2014"	"2014"	109	4649676	2.3
	"Louisiana"	"22"	"2015"	"2015"	124	4670724	2.7
	"Louisiana"	"22"	"2016"	"2016"	134	4681666	2.9
	"Louisiana"	"22"	"2017"	"2017"	178	4684333	3.8
	"Louisiana"	"22"	"2018"	"2018"	155	4659978	3.3
	"Louisiana"	"22"	"2019"	"2019"	204	4648794	4.4
	"Maine"	"23"	"1999"	"1999"	15	1266808	Unreliable
	"Maine"	"23"	"2000"	"2000"	28	1274923	2.2
	"Maine"	"23"	"2001"	"2001"	34	1285692	2.6
	"Maine"	"23"	"2002"	"2002"	70	1295960	5.4
	"Maine"	"23"	"2003"	"2003"	67	1306513	5.1
	"Maine"	"23"	"2004"	"2004"	88	1313688	6.7
	"Maine"	"23"	"2005"	"2005"	103	1318787	7.8
	"Maine"	"23"	"2006"	"2006"	87	1323619	6.6
	"Maine"	"23"	"2007"	"2007"	94	1327040	7.1
	"Maine"	"23"	"2008"	"2008"	89	1330509	6.7
	"Maine"	"23"	"2009"	"2009"	102	1329590	7.7
	"Maine"	"23"	"2010"	"2010"	78	1328361	5.9
	"Maine"	"23"	"2011"	"2011"	76	1328188	5.7
	"Maine"	"23"	"2012"	"2012"	83	1329192	6.2
	"Maine"	"23"	"2013"	"2013"	98	1328302	7.4
	"Maine"	"23"	"2014"	"2014"	104	1330089	7.8
	"Maine"	"23"	"2015"	"2015"	130	1329328	9.8
	"Maine"	"23"	"2016"	"2016"	157	1331479	11.8
	"Maine"	"23"	"2017"	"2017"	100	1335907	7.5
	"Maine"	"23"	"2018"	"2018"	71	1338404	5.3
	"Maine"	"23"	"2019"	"2019"	73	1344212	5.4
	"Maryland"	"24"	"1999"	"1999"	11	5254509	Unreliable
	"Maryland"	"24"	"2000"	"2000"	38	5296486	0.7
	"Maryland"	"24"	"2001"	"2001"	46	5374691	0.9
	"Maryland"	"24"	"2002"	"2002"	54	5440389	1.0
	"Maryland"	"24"	"2003"	"2003"	69	5496269	1.3
	"Maryland"	"24"	"2004"	"2004"	163	5546935	2.9
	"Maryland"	"24"	"2005"	"2005"	219	5592379	3.9
	"Maryland"	"24"	"2006"	"2006"	278	5627367	4.9
	"Maryland"	"24"	"2007"	"2007"	318	5653408	5.6
	"Maryland"	"24"	"2008"	"2008"	311	5684965	5.5
	"Maryland"	"24"	"2009"	"2009"	305	5730388	5.3
