"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"2008"	"2008"	Suppressed	1330509	Suppressed
	"Maine"	"23"	"2009"	"2009"	12	1329590	Unreliable
	"Maine"	"23"	"2010"	"2010"	Suppressed	1328361	Suppressed
	"Maine"	"23"	"2011"	"2011"	Suppressed	1328188	Suppressed
	"Maine"	"23"	"2012"	"2012"	Suppressed	1329192	Suppressed
	"Maine"	"23"	"2013"	"2013"	Suppressed	1328302	Suppressed
	"Maine"	"23"	"2014"	"2014"	Suppressed	1330089	Suppressed
	"Maine"	"23"	"2015"	"2015"	Suppressed	1329328	Suppressed
	"Maine"	"23"	"2016"	"2016"	Suppressed	1331479	Suppressed
	"Maine"	"23"	"2017"	"2017"	Suppressed	1335907	Suppressed
	"Maine"	"23"	"2018"	"2018"	Suppressed	1338404	Suppressed
	"Maine"	"23"	"2019"	"2019"	Suppressed	1344212	Suppressed
	"Maryland"	"24"	"1999"	"1999"	479	5254509	9.1
	"Maryland"	"24"	"2000"	"2000"	449	5296486	8.5
	"Maryland"	"24"	"2001"	"2001"	445	5374691	8.3
	"Maryland"	"24"	"2002"	"2002"	472	5440389	8.7
	"Maryland"	"24"	"2003"	"2003"	461	5496269	8.4
	"Maryland"	"24"	"2004"	"2004"	281	5546935	5.1
	"Maryland"	"24"	"2005"	"2005"	223	5592379	4.0
	"Maryland"	"24"	"2006"	"2006"	238	5627367	4.2
	"Maryland"	"24"	"2007"	"2007"	199	5653408	3.5
	"Maryland"	"24"	"2008"	"2008"	136	5684965	2.4
	"Maryland"	"24"	"2009"	"2009"	163	5730388	2.8
	"Maryland"	"24"	"2010"	"2010"	104	5773552	1.8
	"Maryland"	"24"	"2011"	"2011"	135	5828289	2.3
	"Maryland"	"24"	"2012"	"2012"	205	5884563	3.5
	"Maryland"	"24"	"2013"	"2013"	203	5928814	3.4
	"Maryland"	"24"	"2014"	"2014"	157	5976407	2.6
	"Maryland"	"24"	"2015"	"2015"	182	6006401	3.0
	"Maryland"	"24"	"2016"	"2016"	243	6016447	4.0
	"Maryland"	"24"	"2017"	"2017"	193	6052177	3.2
	"Maryland"	"24"	"2018"	"2018"	174	6042718	2.9
	"Maryland"	"24"	"2019"	"2019"	122	6045680	2.0
	"Massachusetts"	"25"	"1999"	"1999"	278	6317345	4.4
	"Massachusetts"	"25"	"2000"	"2000"	260	6349097	4.1
	"Massachusetts"	"25"	"2001"	"2001"	397	6397634	6.2
	"Massachusetts"	"25"	"2002"	"2002"	363	6417206	5.7
	"Massachusetts"	"25"	"2003"	"2003"	430	6422565	6.7
	"Massachusetts"	"25"	"2004"	"2004"	308	6412281	4.8
	"Massachusetts"	"25"	"2005"	"2005"	357	6403290	5.6
	"Massachusetts"	"25"	"2006"	"2006"	315	6410084	4.9
	"Massachusetts"	"25"	"2007"	"2007"	287	6431559	4.5
	"Massachusetts"	"25"	"2008"	"2008"	322	6468967	5.0
	"Massachusetts"	"25"	"2009"	"2009"	317	6517613	4.9
	"Massachusetts"	"25"	"2010"	"2010"	232	6547629	3.5
	"Massachusetts"	"25"	"2011"	"2011"	298	6587536	4.5
	"Massachusetts"	"25"	"2012"	"2012"	260	6646144	3.9
	"Massachusetts"	"25"	"2013"	"2013"	434	6692824	6.5
	"Massachusetts"	"25"	"2014"	"2014"	480	6745408	7.1
	"Massachusetts"	"25"	"2015"	"2015"	503	6794422	7.4
	"Massachusetts"	"25"	"2016"	"2016"	375	6811779	5.5
	"Massachusetts"	"25"	"2017"	"2017"	237	6859819	3.5
	"Massachusetts"	"25"	"2018"	"2018"	157	6902149	2.3
	"Massachusetts"	"25"	"2019"	"2019"	69	6892503	1.0
	"Michigan"	"26"	"1999"	"1999"	22	9897116	0.2
	"Michigan"	"26"	"2000"	"2000"	23	9938444	0.2
	"Michigan"	"26"	"2001"	"2001"	32	9991120	0.3
	"Michigan"	"26"	"2002"	"2002"	16	10015710	Unreliable
	"Michigan"	"26"	"2003"	"2003"	46	10041152	0.5
	"Michigan"	"26"	"2004"	"2004"	38	10055315	0.4
	"Michigan"	"26"	"2005"	"2005"	45	10051137	0.4
	"Michigan"	"26"	"2006"	"2006"	44	10036081	0.4
	"Michigan"	"26"	"2007"	"2007"	36	10001284	0.4
	"Michigan"	"26"	"2008"	"2008"	50	9946889	0.5
	"Michigan"	"26"	"2009"	"2009"	72	9901591	0.7
	"Michigan"	"26"	"2010"	"2010"	66	9883640	0.7
	"Michigan"	"26"	"2011"	"2011"	75	9876187	0.8
	"Michigan"	"26"	"2012"	"2012"	47	9883360	0.5
	"Michigan"	"26"	"2013"	"2013"	71	9895622	0.7
	"Michigan"	"26"	"2014"	"2014"	48	9909877	0.5
	"Michigan"	"26"	"2015"	"2015"	55	9922576	0.6
	"Michigan"	"26"	"2016"	"2016"	68	9928300	0.7
	"Michigan"	"26"	"2017"	"2017"	53	9962311	0.5
	"Michigan"	"26"	"2018"	"2018"	49	9995915	0.5
	"Michigan"	"26"	"2019"	"2019"	26	9986857	0.3
	"Minnesota"	"27"	"1999"	"1999"	27	4873481	0.6
	"Minnesota"	"27"	"2000"	"2000"	35	4919479	0.7
	"Minnesota"	"27"	"2001"	"2001"	42	4982796	0.8
	"Minnesota"	"27"	"2002"	"2002"	41	5018935	0.8
	"Minnesota"	"27"	"2003"	"2003"	37	5053572	0.7
	"Minnesota"	"27"	"2004"	"2004"	40	5087713	0.8
	"Minnesota"	"27"	"2005"	"2005"	47	5119598	0.9
	"Minnesota"	"27"	"2006"	"2006"	45	5163555	0.9
	"Minnesota"	"27"	"2007"	"2007"	31	5207203	0.6
	"Minnesota"	"27"	"2008"	"2008"	59	5247018	1.1
	"Minnesota"	"27"	"2009"	"2009"	62	5281203	1.2
	"Minnesota"	"27"	"2010"	"2010"	43	5303925	0.8
	"Minnesota"	"27"	"2011"	"2011"	73	5344861	1.4
	"Minnesota"	"27"	"2012"	"2012"	71	5379139	1.3
	"Minnesota"	"27"	"2013"	"2013"	24	5420380	0.4
	"Minnesota"	"27"	"2014"	"2014"	24	5457173	0.4
	"Minnesota"	"27"	"2015"	"2015"	28	5489594	0.5
	"Minnesota"	"27"	"2016"	"2016"	19	5519952	Unreliable
	"Minnesota"	"27"	"2017"	"2017"	23	5576606	0.4
	"Minnesota"	"27"	"2018"	"2018"	17	5611179	Unreliable
	"Minnesota"	"27"	"2019"	"2019"	Suppressed	5639632	Suppressed
	"Mississippi"	"28"	"1999"	"1999"	Suppressed	2828408	Suppressed
	"Mississippi"	"28"	"2000"	"2000"	Suppressed	2844658	Suppressed
	"Mississippi"	"28"	"2001"	"2001"	Suppressed	2852994	Suppressed
	"Mississippi"	"28"	"2002"	"2002"	Suppressed	2858681	Suppressed
	"Mississippi"	"28"	"2003"	"2003"	Suppressed	2868312	Suppressed
	"Mississippi"	"28"	"2004"	"2004"	Suppressed	2889010	Suppressed
	"Mississippi"	"28"	"2005"	"2005"	Suppressed	2905943	Suppressed
	"Mississippi"	"28"	"2006"	"2006"	Suppressed	2904978	Suppressed
	"Mississippi"	"28"	"2007"	"2007"	Suppressed	2928350	Suppressed
	"Mississippi"	"28"	"2008"	"2008"	Suppressed	2947806	Suppressed
	"Mississippi"	"28"	"2009"	"2009"	11	2958774	Unreliable
	"Mississippi"	"28"	"2010"	"2010"	Suppressed	2967297	Suppressed
	"Mississippi"	"28"	"2011"	"2011"	Suppressed	2978512	Suppressed
	"Mississippi"	"28"	"2012"	"2012"	11	2984926	Unreliable
	"Mississippi"	"28"	"2013"	"2013"	10	2991207	Unreliable
	"Mississippi"	"28"	"2014"	"2014"	14	2994079	Unreliable
	"Mississippi"	"28"	"2015"	"2015"	14	2992333	Unreliable
	"Mississippi"	"28"	"2016"	"2016"	21	2988726	0.7
	"Mississippi"	"28"	"2017"	"2017"	20	2984100	0.7
	"Mississippi"	"28"	"2018"	"2018"	14	2986530	Unreliable
	"Mississippi"	"28"	"2019"	"2019"	Suppressed	2976149	Suppressed
	"Missouri"	"29"	"1999"	"1999"	Suppressed	5561948	Suppressed
	"Missouri"	"29"	"2000"	"2000"	12	5595211	Unreliable
	"Missouri"	"29"	"2001"	"2001"	14	5641142	Unreliable
	"Missouri"	"29"	"2002"	"2002"	13	5674825	Unreliable
	"Missouri"	"29"	"2003"	"2003"	26	5709403	0.5
	"Missouri"	"29"	"2004"	"2004"	28	5747741	0.5
	"Missouri"	"29"	"2005"	"2005"	13	5790300	Unreliable
	"Missouri"	"29"	"2006"	"2006"	21	5842704	0.4
	"Missouri"	"29"	"2007"	"2007"	39	5887612	0.7
	"Missouri"	"29"	"2008"	"2008"	62	5923916	1.0
	"Missouri"	"29"	"2009"	"2009"	76	5961088	1.3
	"Missouri"	"29"	"2010"	"2010"	66	5988927	1.1
	"Missouri"	"29"	"2011"	"2011"	56	6010688	0.9
	"Missouri"	"29"	"2012"	"2012"	54	6021988	0.9
	"Missouri"	"29"	"2013"	"2013"	42	6044171	0.7
	"Missouri"	"29"	"2014"	"2014"	55	6063589	0.9
	"Missouri"	"29"	"2015"	"2015"	51	6083672	0.8
	"Missouri"	"29"	"2016"	"2016"	32	6093000	0.5
	"Missouri"	"29"	"2017"	"2017"	34	6113532	0.6
	"Missouri"	"29"	"2018"	"2018"	28	6126452	0.5
	"Missouri"	"29"	"2019"	"2019"	28	6137428	0.5
	"Montana"	"30"	"1999"	"1999"	Suppressed	897507	Suppressed
	"Montana"	"30"	"2000"	"2000"	Suppressed	902195	Suppressed
	"Montana"	"30"	"2001"	"2001"	Suppressed	906961	Suppressed
	"Montana"	"30"	"2002"	"2002"	Suppressed	911667	Suppressed
	"Montana"	"30"	"2003"	"2003"	Suppressed	919630	Suppressed
	"Montana"	"30"	"2004"	"2004"	Suppressed	930009	Suppressed
	"Montana"	"30"	"2005"	"2005"	Suppressed	940102	Suppressed
	"Montana"	"30"	"2006"	"2006"	Suppressed	952692	Suppressed
	"Montana"	"30"	"2007"	"2007"	Suppressed	964706	Suppressed
	"Montana"	"30"	"2008"	"2008"	Suppressed	976415	Suppressed
	"Montana"	"30"	"2009"	"2009"	Suppressed	983982	Suppressed
	"Montana"	"30"	"2010"	"2010"	Suppressed	989415	Suppressed
	"Montana"	"30"	"2011"	"2011"	Suppressed	998199	Suppressed
	"Montana"	"30"	"2012"	"2012"	Suppressed	1005141	Suppressed
	"Montana"	"30"	"2013"	"2013"	Suppressed	1015165	Suppressed
	"Montana"	"30"	"2014"	"2014"	Suppressed	1023579	Suppressed
	"Montana"	"30"	"2015"	"2015"	Suppressed	1032949	Suppressed
	"Montana"	"30"	"2016"	"2016"	Suppressed	1042520	Suppressed
	"Montana"	"30"	"2017"	"2017"	Suppressed	1050493	Suppressed
	"Montana"	"30"	"2018"	"2018"	12	1062305	Unreliable
	"Montana"	"30"	"2019"	"2019"	Suppressed	1068778	Suppressed
	"Nebraska"	"31"	"1999"	"1999"	Suppressed	1704764	Suppressed
	"Nebraska"	"31"	"2000"	"2000"	Suppressed	1711263	Suppressed
	"Nebraska"	"31"	"2001"	"2001"	Suppressed	1719836	Suppressed
	"Nebraska"	"31"	"2002"	"2002"	Suppressed	1728292	Suppressed
	"Nebraska"	"31"	"2003"	"2003"	Suppressed	1738643	Suppressed
	"Nebraska"	"31"	"2004"	"2004"	Suppressed	1749370	Suppressed
	"Nebraska"	"31"	"2005"	"2005"	Suppressed	1761497	Suppressed
	"Nebraska"	"31"	"2006"	"2006"	Suppressed	1772693	Suppressed
	"Nebraska"	"31"	"2007"	"2007"	Suppressed	1783440	Suppressed
	"Nebraska"	"31"	"2008"	"2008"	Suppressed	1796378	Suppressed
	"Nebraska"	"31"	"2009"	"2009"	Suppressed	1812683	Suppressed
	"Nebraska"	"31"	"2010"	"2010"	Suppressed	1826341	Suppressed
	"Nebraska"	"31"	"2011"	"2011"	Suppressed	1842641	Suppressed
	"Nebraska"	"31"	"2012"	"2012"	Suppressed	1855525	Suppressed
	"Nebraska"	"31"	"2013"	"2013"	Suppressed	1868516	Suppressed
	"Nebraska"	"31"	"2014"	"2014"	Suppressed	1881503	Suppressed
	"Nebraska"	"31"	"2015"	"2015"	Suppressed	1896190	Suppressed
	"Nebraska"	"31"	"2016"	"2016"	Suppressed	1907116	Suppressed
	"Nebraska"	"31"	"2017"	"2017"	Suppressed	1920076	Suppressed
	"Nebraska"	"31"	"2018"	"2018"	Suppressed	1929268	Suppressed
	"Nebraska"	"31"	"2019"	"2019"	Suppressed	1934408	Suppressed
	"Nevada"	"32"	"1999"	"1999"	17	1934718	Unreliable
	"Nevada"	"32"	"2000"	"2000"	24	1998257	1.2
	"Nevada"	"32"	"2001"	"2001"	35	2098399	1.7
	"Nevada"	"32"	"2002"	"2002"	70	2173791	3.2
	"Nevada"	"32"	"2003"	"2003"	74	2248850	3.3
	"Nevada"	"32"	"2004"	"2004"	96	2346222	4.1
	"Nevada"	"32"	"2005"	"2005"	60	2432143	2.5
	"Nevada"	"32"	"2006"	"2006"	63	2522658	2.5
	"Nevada"	"32"	"2007"	"2007"	56	2601072	2.2
	"Nevada"	"32"	"2008"	"2008"	75	2653630	2.8
	"Nevada"	"32"	"2009"	"2009"	68	2684665	2.5
	"Nevada"	"32"	"2010"	"2010"	71	2700551	2.6
	"Nevada"	"32"	"2011"	"2011"	68	2723322	2.5
	"Nevada"	"32"	"2012"	"2012"	55	2758931	2.0
	"Nevada"	"32"	"2013"	"2013"	56	2790136	2.0
	"Nevada"	"32"	"2014"	"2014"	54	2839099	1.9
	"Nevada"	"32"	"2015"	"2015"	57	2890845	2.0
	"Nevada"	"32"	"2016"	"2016"	45	2940058	1.5
	"Nevada"	"32"	"2017"	"2017"	21	2998039	0.7
	"Nevada"	"32"	"2018"	"2018"	13	3034392	Unreliable
	"Nevada"	"32"	"2019"	"2019"	14	3080156	Unreliable
	"New Hampshire"	"33"	"1999"	"1999"	16	1222014	Unreliable
	"New Hampshire"	"33"	"2000"	"2000"	13	1235786	Unreliable
	"New Hampshire"	"33"	"2001"	"2001"	24	1255517	1.9
	"New Hampshire"	"33"	"2002"	"2002"	31	1269089	2.4
	"New Hampshire"	"33"	"2003"	"2003"	31	1279840	2.4
	"New Hampshire"	"33"	"2004"	"2004"	25	1290121	1.9
	"New Hampshire"	"33"	"2005"	"2005"	32	1298492	2.5
	"New Hampshire"	"33"	"2006"	"2006"	26	1308389	2.0
	"New Hampshire"	"33"	"2007"	"2007"	22	1312540	1.7
	"New Hampshire"	"33"	"2008"	"2008"	12	1315906	Unreliable
	"New Hampshire"	"33"	"2009"	"2009"	13	1316102	Unreliable
	"New Hampshire"	"33"	"2010"	"2010"	11	1316470	Unreliable
	"New Hampshire"	"33"	"2011"	"2011"	Suppressed	1318194	Suppressed
	"New Hampshire"	"33"	"2012"	"2012"	17	1320718	Unreliable
	"New Hampshire"	"33"	"2013"	"2013"	11	1323459	Unreliable
	"New Hampshire"	"33"	"2014"	"2014"	10	1326813	Unreliable
	"New Hampshire"	"33"	"2015"	"2015"	Suppressed	1330608	Suppressed
	"New Hampshire"	"33"	"2016"	"2016"	Suppressed	1334795	Suppressed
	"New Hampshire"	"33"	"2017"	"2017"	Suppressed	1342795	Suppressed
	"New Hampshire"	"33"	"2018"	"2018"	Suppressed	1356458	Suppressed
	"New Hampshire"	"33"	"2019"	"2019"	Suppressed	1359711	Suppressed
	"New Jersey"	"34"	"1999"	"1999"	55	8359592	0.7
	"New Jersey"	"34"	"2000"	"2000"	67	8414350	0.8
	"New Jersey"	"34"	"2001"	"2001"	90	8492671	1.1
	"New Jersey"	"34"	"2002"	"2002"	128	8552643	1.5
	"New Jersey"	"34"	"2003"	"2003"	92	8601402	1.1
	"New Jersey"	"34"	"2004"	"2004"	74	8634561	0.9
	"New Jersey"	"34"	"2005"	"2005"	97	8651974	1.1
	"New Jersey"	"34"	"2006"	"2006"	78	8661679	0.9
	"New Jersey"	"34"	"2007"	"2007"	49	8677885	0.6
	"New Jersey"	"34"	"2008"	"2008"	58	8711090	0.7
	"New Jersey"	"34"	"2009"	"2009"	16	8755602	Unreliable
	"New Jersey"	"34"	"2010"	"2010"	60	8791894	0.7
	"New Jersey"	"34"	"2011"	"2011"	70	8821155	0.8
	"New Jersey"	"34"	"2012"	"2012"	45	8864590	0.5
	"New Jersey"	"34"	"2013"	"2013"	51	8899339	0.6
	"New Jersey"	"34"	"2014"	"2014"	47	8938175	0.5
	"New Jersey"	"34"	"2015"	"2015"	70	8958013	0.8
	"New Jersey"	"34"	"2016"	"2016"	76	8944469	0.8
	"New Jersey"	"34"	"2017"	"2017"	110	9005644	1.2
	"New Jersey"	"34"	"2018"	"2018"	94	8908520	1.1
	"New Jersey"	"34"	"2019"	"2019"	90	8882190	1.0
	"New Mexico"	"35"	"1999"	"1999"	14	1808082	Unreliable
	"New Mexico"	"35"	"2000"	"2000"	12	1819046	Unreliable
	"New Mexico"	"35"	"2001"	"2001"	11	1831690	Unreliable
	"New Mexico"	"35"	"2002"	"2002"	Suppressed	1855309	Suppressed
	"New Mexico"	"35"	"2003"	"2003"	Suppressed	1877574	Suppressed
	"New Mexico"	"35"	"2004"	"2004"	Suppressed	1903808	Suppressed
	"New Mexico"	"35"	"2005"	"2005"	Suppressed	1932274	Suppressed
	"New Mexico"	"35"	"2006"	"2006"	Suppressed	1962137	Suppressed
	"New Mexico"	"35"	"2007"	"2007"	12	1990070	Unreliable
	"New Mexico"	"35"	"2008"	"2008"	21	2010662	1.0
	"New Mexico"	"35"	"2009"	"2009"	13	2036802	Unreliable
	"New Mexico"	"35"	"2010"	"2010"	28	2059179	1.4
	"New Mexico"	"35"	"2011"	"2011"	25	2082224	1.2
	"New Mexico"	"35"	"2012"	"2012"	Suppressed	2085538	Suppressed
	"New Mexico"	"35"	"2013"	"2013"	15	2085287	Unreliable
	"New Mexico"	"35"	"2014"	"2014"	17	2085572	Unreliable
	"New Mexico"	"35"	"2015"	"2015"	10	2085109	Unreliable
	"New Mexico"	"35"	"2016"	"2016"	10	2081015	Unreliable
	"New Mexico"	"35"	"2017"	"2017"	11	2088070	Unreliable
	"New Mexico"	"35"	"2018"	"2018"	10	2095428	Unreliable
	"New Mexico"	"35"	"2019"	"2019"	Suppressed	2096829	Suppressed
	"New York"	"36"	"1999"	"1999"	497	18882725	2.6
	"New York"	"36"	"2000"	"2000"	405	18976457	2.1
	"New York"	"36"	"2001"	"2001"	448	19082838	2.3
	"New York"	"36"	"2002"	"2002"	389	19137800	2.0
	"New York"	"36"	"2003"	"2003"	415	19175939	2.2
	"New York"	"36"	"2004"	"2004"	315	19171567	1.6
	"New York"	"36"	"2005"	"2005"	343	19132610	1.8
	"New York"	"36"	"2006"	"2006"	357	19104631	1.9
	"New York"	"36"	"2007"	"2007"	221	19132335	1.2
	"New York"	"36"	"2008"	"2008"	238	19212436	1.2
	"New York"	"36"	"2009"	"2009"	152	19307066	0.8
	"New York"	"36"	"2010"	"2010"	107	19378102	0.6
	"New York"	"36"	"2011"	"2011"	166	19465197	0.9
	"New York"	"36"	"2012"	"2012"	188	19570261	1.0
	"New York"	"36"	"2013"	"2013"	188	19651127	1.0
	"New York"	"36"	"2014"	"2014"	140	19746227	0.7
	"New York"	"36"	"2015"	"2015"	163	19795791	0.8
	"New York"	"36"	"2016"	"2016"	190	19745289	1.0
	"New York"	"36"	"2017"	"2017"	117	19849399	0.6
	"New York"	"36"	"2018"	"2018"	86	19542209	0.4
	"New York"	"36"	"2019"	"2019"	65	19453561	0.3
	"North Carolina"	"37"	"1999"	"1999"	11	7949361	Unreliable
	"North Carolina"	"37"	"2000"	"2000"	12	8049313	Unreliable
	"North Carolina"	"37"	"2001"	"2001"	Suppressed	8210122	Suppressed
	"North Carolina"	"37"	"2002"	"2002"	17	8326201	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	24	8422501	0.3
	"North Carolina"	"37"	"2004"	"2004"	20	8553152	0.2
	"North Carolina"	"37"	"2005"	"2005"	18	8705407	Unreliable
	"North Carolina"	"37"	"2006"	"2006"	12	8917270	Unreliable
	"North Carolina"	"37"	"2007"	"2007"	Suppressed	9118037	Suppressed
	"North Carolina"	"37"	"2008"	"2008"	22	9309449	0.2
	"North Carolina"	"37"	"2009"	"2009"	10	9449566	Unreliable
	"North Carolina"	"37"	"2010"	"2010"	15	9535483	Unreliable
	"North Carolina"	"37"	"2011"	"2011"	21	9656401	0.2
	"North Carolina"	"37"	"2012"	"2012"	29	9752073	0.3
	"North Carolina"	"37"	"2013"	"2013"	31	9848060	0.3
	"North Carolina"	"37"	"2014"	"2014"	35	9943964	0.4
	"North Carolina"	"37"	"2015"	"2015"	52	10042802	0.5
	"North Carolina"	"37"	"2016"	"2016"	41	10146788	0.4
	"North Carolina"	"37"	"2017"	"2017"	52	10273419	0.5
	"North Carolina"	"37"	"2018"	"2018"	45	10383620	0.4
	"North Carolina"	"37"	"2019"	"2019"	31	10488084	0.3
	"North Dakota"	"38"	"1999"	"1999"	Suppressed	644259	Suppressed
	"North Dakota"	"38"	"2000"	"2000"	Suppressed	642200	Suppressed
	"North Dakota"	"38"	"2001"	"2001"	Suppressed	639062	Suppressed
	"North Dakota"	"38"	"2002"	"2002"	Suppressed	638168	Suppressed
	"North Dakota"	"38"	"2003"	"2003"	Suppressed	638817	Suppressed
	"North Dakota"	"38"	"2004"	"2004"	Suppressed	644705	Suppressed
	"North Dakota"	"38"	"2005"	"2005"	Suppressed	646089	Suppressed
	"North Dakota"	"38"	"2006"	"2006"	Suppressed	649422	Suppressed
	"North Dakota"	"38"	"2007"	"2007"	Suppressed	652822	Suppressed
	"North Dakota"	"38"	"2008"	"2008"	19	657569	Unreliable
	"North Dakota"	"38"	"2009"	"2009"	12	664968	Unreliable
	"North Dakota"	"38"	"2010"	"2010"	Suppressed	672591	Suppressed
	"North Dakota"	"38"	"2011"	"2011"	Suppressed	683932	Suppressed
	"North Dakota"	"38"	"2012"	"2012"	Suppressed	699628	Suppressed
	"North Dakota"	"38"	"2013"	"2013"	Suppressed	723393	Suppressed
	"North Dakota"	"38"	"2014"	"2014"	10	739482	Unreliable
	"North Dakota"	"38"	"2015"	"2015"	12	756927	Unreliable
	"North Dakota"	"38"	"2016"	"2016"	13	757952	Unreliable
	"North Dakota"	"38"	"2017"	"2017"	Suppressed	755393	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	Suppressed	760077	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	Suppressed	762062	Suppressed
	"Ohio"	"39"	"1999"	"1999"	26	11335454	0.2
	"Ohio"	"39"	"2000"	"2000"	42	11353140	0.4
	"Ohio"	"39"	"2001"	"2001"	48	11387404	0.4
