"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"2007"	"2007"	Suppressed	2848650	Suppressed
	"Arkansas"	"05"	"2008"	"2008"	Suppressed	2874554	Suppressed
	"Arkansas"	"05"	"2009"	"2009"	Suppressed	2896843	Suppressed
	"Arkansas"	"05"	"2010"	"2010"	Suppressed	2915918	Suppressed
	"Arkansas"	"05"	"2011"	"2011"	Suppressed	2937979	Suppressed
	"Arkansas"	"05"	"2012"	"2012"	Suppressed	2949131	Suppressed
	"Arkansas"	"05"	"2013"	"2013"	Suppressed	2959373	Suppressed
	"Arkansas"	"05"	"2014"	"2014"	Suppressed	2966369	Suppressed
	"Arkansas"	"05"	"2015"	"2015"	Suppressed	2978204	Suppressed
	"Arkansas"	"05"	"2016"	"2016"	13	2988248	Unreliable
	"Arkansas"	"05"	"2017"	"2017"	15	3004279	Unreliable
	"Arkansas"	"05"	"2018"	"2018"	19	3013825	Unreliable
	"Arkansas"	"05"	"2019"	"2019"	33	3017804	1.1
	"California"	"06"	"1999"	"1999"	489	33499204	1.5
	"California"	"06"	"2000"	"2000"	346	33871648	1.0
	"California"	"06"	"2001"	"2001"	232	34479458	0.7
	"California"	"06"	"2002"	"2002"	383	34871843	1.1
	"California"	"06"	"2003"	"2003"	369	35253159	1.0
	"California"	"06"	"2004"	"2004"	312	35574576	0.9
	"California"	"06"	"2005"	"2005"	269	35827943	0.8
	"California"	"06"	"2006"	"2006"	289	36021202	0.8
	"California"	"06"	"2007"	"2007"	299	36250311	0.8
	"California"	"06"	"2008"	"2008"	333	36604337	0.9
	"California"	"06"	"2009"	"2009"	364	36961229	1.0
	"California"	"06"	"2010"	"2010"	334	37253956	0.9
	"California"	"06"	"2011"	"2011"	372	37691912	1.0
	"California"	"06"	"2012"	"2012"	368	38041430	1.0
	"California"	"06"	"2013"	"2013"	497	38332521	1.3
	"California"	"06"	"2014"	"2014"	578	38802500	1.5
	"California"	"06"	"2015"	"2015"	609	39144818	1.6
	"California"	"06"	"2016"	"2016"	606	39250017	1.5
	"California"	"06"	"2017"	"2017"	739	39536653	1.9
	"California"	"06"	"2018"	"2018"	805	39557045	2.0
	"California"	"06"	"2019"	"2019"	988	39512223	2.5
	"Colorado"	"08"	"1999"	"1999"	43	4226018	1.0
	"Colorado"	"08"	"2000"	"2000"	38	4301261	0.9
	"Colorado"	"08"	"2001"	"2001"	23	4425687	0.5
	"Colorado"	"08"	"2002"	"2002"	28	4490406	0.6
	"Colorado"	"08"	"2003"	"2003"	23	4528732	0.5
	"Colorado"	"08"	"2004"	"2004"	23	4575013	0.5
	"Colorado"	"08"	"2005"	"2005"	42	4631888	0.9
	"Colorado"	"08"	"2006"	"2006"	39	4720423	0.8
	"Colorado"	"08"	"2007"	"2007"	39	4803868	0.8
	"Colorado"	"08"	"2008"	"2008"	48	4889730	1.0
	"Colorado"	"08"	"2009"	"2009"	73	4972195	1.5
	"Colorado"	"08"	"2010"	"2010"	46	5029196	0.9
	"Colorado"	"08"	"2011"	"2011"	80	5116796	1.6
	"Colorado"	"08"	"2012"	"2012"	91	5187582	1.8
	"Colorado"	"08"	"2013"	"2013"	120	5268367	2.3
	"Colorado"	"08"	"2014"	"2014"	159	5355866	3.0
	"Colorado"	"08"	"2015"	"2015"	164	5456574	3.0
	"Colorado"	"08"	"2016"	"2016"	241	5540545	4.3
	"Colorado"	"08"	"2017"	"2017"	229	5607154	4.1
	"Colorado"	"08"	"2018"	"2018"	243	5695564	4.3
	"Colorado"	"08"	"2019"	"2019"	225	5758736	3.9
	"Connecticut"	"09"	"1999"	"1999"	98	3386401	2.9
	"Connecticut"	"09"	"2000"	"2000"	113	3405565	3.3
	"Connecticut"	"09"	"2001"	"2001"	98	3432835	2.9
	"Connecticut"	"09"	"2002"	"2002"	90	3458749	2.6
	"Connecticut"	"09"	"2003"	"2003"	109	3484336	3.1
	"Connecticut"	"09"	"2004"	"2004"	94	3496094	2.7
	"Connecticut"	"09"	"2005"	"2005"	82	3506956	2.3
	"Connecticut"	"09"	"2006"	"2006"	93	3517460	2.6
	"Connecticut"	"09"	"2007"	"2007"	120	3527270	3.4
	"Connecticut"	"09"	"2008"	"2008"	109	3545579	3.1
	"Connecticut"	"09"	"2009"	"2009"	100	3561807	2.8
	"Connecticut"	"09"	"2010"	"2010"	77	3574097	2.2
	"Connecticut"	"09"	"2011"	"2011"	85	3580709	2.4
	"Connecticut"	"09"	"2012"	"2012"	98	3590347	2.7
	"Connecticut"	"09"	"2013"	"2013"	229	3596080	6.4
	"Connecticut"	"09"	"2014"	"2014"	300	3596677	8.3
	"Connecticut"	"09"	"2015"	"2015"	392	3590886	10.9
	"Connecticut"	"09"	"2016"	"2016"	455	3576452	12.7
	"Connecticut"	"09"	"2017"	"2017"	428	3588184	11.9
	"Connecticut"	"09"	"2018"	"2018"	340	3572665	9.5
	"Connecticut"	"09"	"2019"	"2019"	342	3565287	9.6
	"Delaware"	"10"	"1999"	"1999"	14	774990	Unreliable
	"Delaware"	"10"	"2000"	"2000"	Suppressed	783600	Suppressed
	"Delaware"	"10"	"2001"	"2001"	Suppressed	795699	Suppressed
	"Delaware"	"10"	"2002"	"2002"	15	806169	Unreliable
	"Delaware"	"10"	"2003"	"2003"	Suppressed	818003	Suppressed
	"Delaware"	"10"	"2004"	"2004"	Suppressed	830803	Suppressed
	"Delaware"	"10"	"2005"	"2005"	Suppressed	845150	Suppressed
	"Delaware"	"10"	"2006"	"2006"	Suppressed	859268	Suppressed
	"Delaware"	"10"	"2007"	"2007"	10	871749	Unreliable
	"Delaware"	"10"	"2008"	"2008"	Suppressed	883874	Suppressed
	"Delaware"	"10"	"2009"	"2009"	Suppressed	891730	Suppressed
	"Delaware"	"10"	"2010"	"2010"	17	897934	Unreliable
	"Delaware"	"10"	"2011"	"2011"	15	907135	Unreliable
	"Delaware"	"10"	"2012"	"2012"	20	917092	2.2
	"Delaware"	"10"	"2013"	"2013"	39	925749	4.2
	"Delaware"	"10"	"2014"	"2014"	54	935614	5.8
	"Delaware"	"10"	"2015"	"2015"	66	945934	7.0
	"Delaware"	"10"	"2016"	"2016"	56	952065	5.9
	"Delaware"	"10"	"2017"	"2017"	122	961939	12.7
	"Delaware"	"10"	"2018"	"2018"	143	967171	14.8
	"Delaware"	"10"	"2019"	"2019"	109	973764	11.2
	"District of Columbia"	"11"	"1999"	"1999"	19	570213	Unreliable
	"District of Columbia"	"11"	"2000"	"2000"	Suppressed	572059	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	Suppressed	574504	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	Suppressed	573158	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	Suppressed	568502	Suppressed
	"District of Columbia"	"11"	"2004"	"2004"	Suppressed	567754	Suppressed
	"District of Columbia"	"11"	"2005"	"2005"	Suppressed	567136	Suppressed
	"District of Columbia"	"11"	"2006"	"2006"	Suppressed	570681	Suppressed
	"District of Columbia"	"11"	"2007"	"2007"	Suppressed	574404	Suppressed
	"District of Columbia"	"11"	"2008"	"2008"	Suppressed	580236	Suppressed
	"District of Columbia"	"11"	"2009"	"2009"	Suppressed	592228	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	16	601723	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	24	617996	3.9
	"District of Columbia"	"11"	"2012"	"2012"	25	632323	4.0
	"District of Columbia"	"11"	"2013"	"2013"	35	646449	5.4
	"District of Columbia"	"11"	"2014"	"2014"	38	658893	5.8
	"District of Columbia"	"11"	"2015"	"2015"	67	672228	10.0
	"District of Columbia"	"11"	"2016"	"2016"	125	681170	18.4
	"District of Columbia"	"11"	"2017"	"2017"	128	693972	18.4
	"District of Columbia"	"11"	"2018"	"2018"	80	702455	11.4
	"District of Columbia"	"11"	"2019"	"2019"	88	705749	12.5
	"Florida"	"12"	"1999"	"1999"	127	15759421	0.8
	"Florida"	"12"	"2000"	"2000"	171	15982378	1.1
	"Florida"	"12"	"2001"	"2001"	210	16356966	1.3
	"Florida"	"12"	"2002"	"2002"	210	16689370	1.3
	"Florida"	"12"	"2003"	"2003"	211	17004085	1.2
	"Florida"	"12"	"2004"	"2004"	146	17415318	0.8
	"Florida"	"12"	"2005"	"2005"	110	17842038	0.6
	"Florida"	"12"	"2006"	"2006"	90	18166990	0.5
	"Florida"	"12"	"2007"	"2007"	79	18367842	0.4
	"Florida"	"12"	"2008"	"2008"	110	18527305	0.6
	"Florida"	"12"	"2009"	"2009"	98	18652644	0.5
	"Florida"	"12"	"2010"	"2010"	52	18801310	0.3
	"Florida"	"12"	"2011"	"2011"	64	19057542	0.3
	"Florida"	"12"	"2012"	"2012"	104	19317568	0.5
	"Florida"	"12"	"2013"	"2013"	186	19552860	1.0
	"Florida"	"12"	"2014"	"2014"	351	19893297	1.8
	"Florida"	"12"	"2015"	"2015"	570	20271272	2.8
	"Florida"	"12"	"2016"	"2016"	675	20612439	3.3
	"Florida"	"12"	"2017"	"2017"	713	20984400	3.4
	"Florida"	"12"	"2018"	"2018"	692	21299325	3.2
	"Florida"	"12"	"2019"	"2019"	704	21477737	3.3
	"Georgia"	"13"	"1999"	"1999"	Suppressed	8045965	Suppressed
	"Georgia"	"13"	"2000"	"2000"	Suppressed	8186453	Suppressed
	"Georgia"	"13"	"2001"	"2001"	Suppressed	8377038	Suppressed
	"Georgia"	"13"	"2002"	"2002"	Suppressed	8508256	Suppressed
	"Georgia"	"13"	"2003"	"2003"	Suppressed	8622793	Suppressed
	"Georgia"	"13"	"2004"	"2004"	Suppressed	8769252	Suppressed
	"Georgia"	"13"	"2005"	"2005"	Suppressed	8925922	Suppressed
	"Georgia"	"13"	"2006"	"2006"	Suppressed	9155813	Suppressed
	"Georgia"	"13"	"2007"	"2007"	11	9349988	Unreliable
	"Georgia"	"13"	"2008"	"2008"	24	9504843	0.3
	"Georgia"	"13"	"2009"	"2009"	21	9620846	0.2
	"Georgia"	"13"	"2010"	"2010"	10	9687653	Unreliable
	"Georgia"	"13"	"2011"	"2011"	30	9815210	0.3
	"Georgia"	"13"	"2012"	"2012"	40	9919945	0.4
	"Georgia"	"13"	"2013"	"2013"	67	9992167	0.7
	"Georgia"	"13"	"2014"	"2014"	153	10097343	1.5
	"Georgia"	"13"	"2015"	"2015"	224	10214860	2.2
	"Georgia"	"13"	"2016"	"2016"	232	10310371	2.3
	"Georgia"	"13"	"2017"	"2017"	265	10429379	2.5
	"Georgia"	"13"	"2018"	"2018"	301	10519475	2.9
	"Georgia"	"13"	"2019"	"2019"	305	10617423	2.9
	"Hawaii"	"15"	"1999"	"1999"	Suppressed	1210300	Suppressed
	"Hawaii"	"15"	"2000"	"2000"	Suppressed	1211537	Suppressed
	"Hawaii"	"15"	"2001"	"2001"	Suppressed	1225948	Suppressed
	"Hawaii"	"15"	"2002"	"2002"	Suppressed	1239613	Suppressed
	"Hawaii"	"15"	"2003"	"2003"	Suppressed	1251154	Suppressed
	"Hawaii"	"15"	"2004"	"2004"	Suppressed	1273569	Suppressed
	"Hawaii"	"15"	"2005"	"2005"	Suppressed	1292729	Suppressed
	"Hawaii"	"15"	"2006"	"2006"	Suppressed	1309731	Suppressed
	"Hawaii"	"15"	"2007"	"2007"	Suppressed	1315675	Suppressed
	"Hawaii"	"15"	"2008"	"2008"	Suppressed	1332213	Suppressed
	"Hawaii"	"15"	"2009"	"2009"	Suppressed	1346717	Suppressed
	"Hawaii"	"15"	"2010"	"2010"	Suppressed	1360301	Suppressed
	"Hawaii"	"15"	"2011"	"2011"	Suppressed	1374810	Suppressed
	"Hawaii"	"15"	"2012"	"2012"	Suppressed	1392313	Suppressed
	"Hawaii"	"15"	"2013"	"2013"	10	1404054	Unreliable
	"Hawaii"	"15"	"2014"	"2014"	13	1419561	Unreliable
	"Hawaii"	"15"	"2015"	"2015"	15	1431603	Unreliable
	"Hawaii"	"15"	"2016"	"2016"	20	1428557	1.4
	"Hawaii"	"15"	"2017"	"2017"	10	1427538	Unreliable
	"Hawaii"	"15"	"2018"	"2018"	16	1420491	Unreliable
	"Hawaii"	"15"	"2019"	"2019"	19	1415872	Unreliable
	"Idaho"	"16"	"1999"	"1999"	Suppressed	1275674	Suppressed
	"Idaho"	"16"	"2000"	"2000"	Suppressed	1293953	Suppressed
	"Idaho"	"16"	"2001"	"2001"	Suppressed	1319962	Suppressed
	"Idaho"	"16"	"2002"	"2002"	Suppressed	1340372	Suppressed
	"Idaho"	"16"	"2003"	"2003"	Suppressed	1363380	Suppressed
	"Idaho"	"16"	"2004"	"2004"	Suppressed	1391802	Suppressed
	"Idaho"	"16"	"2005"	"2005"	Suppressed	1428241	Suppressed
	"Idaho"	"16"	"2006"	"2006"	Suppressed	1468669	Suppressed
	"Idaho"	"16"	"2007"	"2007"	Suppressed	1505105	Suppressed
	"Idaho"	"16"	"2008"	"2008"	Suppressed	1534320	Suppressed
	"Idaho"	"16"	"2009"	"2009"	Suppressed	1554439	Suppressed
	"Idaho"	"16"	"2010"	"2010"	Suppressed	1567582	Suppressed
	"Idaho"	"16"	"2011"	"2011"	Suppressed	1584985	Suppressed
	"Idaho"	"16"	"2012"	"2012"	Suppressed	1595728	Suppressed
	"Idaho"	"16"	"2013"	"2013"	Suppressed	1612136	Suppressed
	"Idaho"	"16"	"2014"	"2014"	11	1634464	Unreliable
	"Idaho"	"16"	"2015"	"2015"	16	1654930	Unreliable
	"Idaho"	"16"	"2016"	"2016"	25	1683140	1.5
	"Idaho"	"16"	"2017"	"2017"	23	1716943	1.3
	"Idaho"	"16"	"2018"	"2018"	29	1754208	1.7
	"Idaho"	"16"	"2019"	"2019"	40	1787065	2.2
	"Illinois"	"17"	"1999"	"1999"	31	12359020	0.3
	"Illinois"	"17"	"2000"	"2000"	35	12419293	0.3
	"Illinois"	"17"	"2001"	"2001"	40	12488445	0.3
	"Illinois"	"17"	"2002"	"2002"	49	12525556	0.4
	"Illinois"	"17"	"2003"	"2003"	22	12556006	0.2
	"Illinois"	"17"	"2004"	"2004"	36	12589773	0.3
	"Illinois"	"17"	"2005"	"2005"	56	12609903	0.4
	"Illinois"	"17"	"2006"	"2006"	66	12643955	0.5
	"Illinois"	"17"	"2007"	"2007"	65	12695866	0.5
	"Illinois"	"17"	"2008"	"2008"	107	12747038	0.8
	"Illinois"	"17"	"2009"	"2009"	118	12796778	0.9
	"Illinois"	"17"	"2010"	"2010"	153	12830632	1.2
	"Illinois"	"17"	"2011"	"2011"	171	12869257	1.3
	"Illinois"	"17"	"2012"	"2012"	275	12875255	2.1
	"Illinois"	"17"	"2013"	"2013"	596	12882135	4.6
	"Illinois"	"17"	"2014"	"2014"	734	12880580	5.7
	"Illinois"	"17"	"2015"	"2015"	855	12859995	6.6
	"Illinois"	"17"	"2016"	"2016"	1059	12801539	8.3
	"Illinois"	"17"	"2017"	"2017"	1203	12802023	9.4
	"Illinois"	"17"	"2018"	"2018"	1064	12741080	8.4
	"Illinois"	"17"	"2019"	"2019"	994	12671821	7.8
	"Indiana"	"18"	"1999"	"1999"	Suppressed	6044969	Suppressed
	"Indiana"	"18"	"2000"	"2000"	Suppressed	6080485	Suppressed
	"Indiana"	"18"	"2001"	"2001"	10	6127760	Unreliable
	"Indiana"	"18"	"2002"	"2002"	Suppressed	6155967	Suppressed
	"Indiana"	"18"	"2003"	"2003"	Suppressed	6196638	Suppressed
	"Indiana"	"18"	"2004"	"2004"	Suppressed	6233007	Suppressed
	"Indiana"	"18"	"2005"	"2005"	16	6278616	Unreliable
	"Indiana"	"18"	"2006"	"2006"	10	6332669	Unreliable
	"Indiana"	"18"	"2007"	"2007"	18	6379599	Unreliable
	"Indiana"	"18"	"2008"	"2008"	58	6424806	0.9
	"Indiana"	"18"	"2009"	"2009"	65	6459325	1.0
	"Indiana"	"18"	"2010"	"2010"	59	6483802	0.9
	"Indiana"	"18"	"2011"	"2011"	69	6516922	1.1
	"Indiana"	"18"	"2012"	"2012"	118	6537334	1.8
	"Indiana"	"18"	"2013"	"2013"	164	6570902	2.5
	"Indiana"	"18"	"2014"	"2014"	174	6596855	2.6
	"Indiana"	"18"	"2015"	"2015"	242	6619680	3.7
	"Indiana"	"18"	"2016"	"2016"	303	6633053	4.6
	"Indiana"	"18"	"2017"	"2017"	331	6666818	5.0
	"Indiana"	"18"	"2018"	"2018"	316	6691878	4.7
	"Indiana"	"18"	"2019"	"2019"	313	6732219	4.6
	"Iowa"	"19"	"1999"	"1999"	Suppressed	2917634	Suppressed
	"Iowa"	"19"	"2000"	"2000"	Suppressed	2926324	Suppressed
	"Iowa"	"19"	"2001"	"2001"	Suppressed	2931997	Suppressed
	"Iowa"	"19"	"2002"	"2002"	Suppressed	2934234	Suppressed
	"Iowa"	"19"	"2003"	"2003"	Suppressed	2941999	Suppressed
	"Iowa"	"19"	"2004"	"2004"	Suppressed	2953635	Suppressed
	"Iowa"	"19"	"2005"	"2005"	Suppressed	2964454	Suppressed
	"Iowa"	"19"	"2006"	"2006"	Suppressed	2982644	Suppressed
	"Iowa"	"19"	"2007"	"2007"	Suppressed	2999212	Suppressed
	"Iowa"	"19"	"2008"	"2008"	10	3016734	Unreliable
	"Iowa"	"19"	"2009"	"2009"	10	3032870	Unreliable
	"Iowa"	"19"	"2010"	"2010"	Suppressed	3046355	Suppressed
	"Iowa"	"19"	"2011"	"2011"	14	3062309	Unreliable
	"Iowa"	"19"	"2012"	"2012"	14	3074186	Unreliable
	"Iowa"	"19"	"2013"	"2013"	32	3090416	1.0
	"Iowa"	"19"	"2014"	"2014"	37	3107126	1.2
	"Iowa"	"19"	"2015"	"2015"	46	3123899	1.5
	"Iowa"	"19"	"2016"	"2016"	48	3134693	1.5
	"Iowa"	"19"	"2017"	"2017"	62	3145711	2.0
	"Iowa"	"19"	"2018"	"2018"	37	3156145	1.2
	"Iowa"	"19"	"2019"	"2019"	45	3155070	1.4
	"Kansas"	"20"	"1999"	"1999"	Suppressed	2678338	Suppressed
	"Kansas"	"20"	"2000"	"2000"	Suppressed	2688418	Suppressed
	"Kansas"	"20"	"2001"	"2001"	Suppressed	2702162	Suppressed
	"Kansas"	"20"	"2002"	"2002"	Suppressed	2713535	Suppressed
	"Kansas"	"20"	"2003"	"2003"	Suppressed	2723004	Suppressed
	"Kansas"	"20"	"2004"	"2004"	Suppressed	2734373	Suppressed
	"Kansas"	"20"	"2005"	"2005"	Suppressed	2745299	Suppressed
	"Kansas"	"20"	"2006"	"2006"	Suppressed	2762931	Suppressed
	"Kansas"	"20"	"2007"	"2007"	Suppressed	2783785	Suppressed
	"Kansas"	"20"	"2008"	"2008"	Suppressed	2808076	Suppressed
	"Kansas"	"20"	"2009"	"2009"	11	2832704	Unreliable
	"Kansas"	"20"	"2010"	"2010"	Suppressed	2853118	Suppressed
	"Kansas"	"20"	"2011"	"2011"	Suppressed	2871238	Suppressed
	"Kansas"	"20"	"2012"	"2012"	16	2885905	Unreliable
	"Kansas"	"20"	"2013"	"2013"	13	2893957	Unreliable
	"Kansas"	"20"	"2014"	"2014"	19	2904021	Unreliable
	"Kansas"	"20"	"2015"	"2015"	21	2911641	0.7
	"Kansas"	"20"	"2016"	"2016"	32	2907289	1.1
	"Kansas"	"20"	"2017"	"2017"	25	2913123	0.9
	"Kansas"	"20"	"2018"	"2018"	33	2911505	1.1
	"Kansas"	"20"	"2019"	"2019"	44	2913314	1.5
	"Kentucky"	"21"	"1999"	"1999"	Suppressed	4018053	Suppressed
	"Kentucky"	"21"	"2000"	"2000"	Suppressed	4041769	Suppressed
	"Kentucky"	"21"	"2001"	"2001"	Suppressed	4068132	Suppressed
	"Kentucky"	"21"	"2002"	"2002"	Suppressed	4089875	Suppressed
	"Kentucky"	"21"	"2003"	"2003"	Suppressed	4117170	Suppressed
	"Kentucky"	"21"	"2004"	"2004"	Suppressed	4146101	Suppressed
	"Kentucky"	"21"	"2005"	"2005"	Suppressed	4182742	Suppressed
	"Kentucky"	"21"	"2006"	"2006"	Suppressed	4219239	Suppressed
	"Kentucky"	"21"	"2007"	"2007"	Suppressed	4256672	Suppressed
	"Kentucky"	"21"	"2008"	"2008"	12	4289878	Unreliable
	"Kentucky"	"21"	"2009"	"2009"	24	4317074	0.6
	"Kentucky"	"21"	"2010"	"2010"	37	4339367	0.9
	"Kentucky"	"21"	"2011"	"2011"	55	4369356	1.3
	"Kentucky"	"21"	"2012"	"2012"	147	4380415	3.4
	"Kentucky"	"21"	"2013"	"2013"	216	4395295	4.9
	"Kentucky"	"21"	"2014"	"2014"	232	4413457	5.3
	"Kentucky"	"21"	"2015"	"2015"	311	4425092	7.0
	"Kentucky"	"21"	"2016"	"2016"	314	4436974	7.1
	"Kentucky"	"21"	"2017"	"2017"	275	4454189	6.2
	"Kentucky"	"21"	"2018"	"2018"	140	4468402	3.1
	"Kentucky"	"21"	"2019"	"2019"	153	4467673	3.4
	"Louisiana"	"22"	"1999"	"1999"	Suppressed	4460811	Suppressed
	"Louisiana"	"22"	"2000"	"2000"	Suppressed	4468976	Suppressed
	"Louisiana"	"22"	"2001"	"2001"	Suppressed	4477875	Suppressed
	"Louisiana"	"22"	"2002"	"2002"	Suppressed	4497267	Suppressed
	"Louisiana"	"22"	"2003"	"2003"	Suppressed	4521042	Suppressed
	"Louisiana"	"22"	"2004"	"2004"	Suppressed	4552238	Suppressed
	"Louisiana"	"22"	"2005"	"2005"	Suppressed	4576628	Suppressed
	"Louisiana"	"22"	"2006"	"2006"	15	4302665	Unreliable
	"Louisiana"	"22"	"2007"	"2007"	Suppressed	4375581	Suppressed
	"Louisiana"	"22"	"2008"	"2008"	14	4435586	Unreliable
	"Louisiana"	"22"	"2009"	"2009"	12	4491648	Unreliable
	"Louisiana"	"22"	"2010"	"2010"	15	4533372	Unreliable
	"Louisiana"	"22"	"2011"	"2011"	17	4574836	Unreliable
	"Louisiana"	"22"	"2012"	"2012"	52	4601893	1.1
	"Louisiana"	"22"	"2013"	"2013"	121	4625470	2.6
	"Louisiana"	"22"	"2014"	"2014"	109	4649676	2.3
	"Louisiana"	"22"	"2015"	"2015"	127	4670724	2.7
	"Louisiana"	"22"	"2016"	"2016"	150	4681666	3.2
	"Louisiana"	"22"	"2017"	"2017"	169	4684333	3.6
	"Louisiana"	"22"	"2018"	"2018"	173	4659978	3.7
	"Louisiana"	"22"	"2019"	"2019"	224	4648794	4.8
	"Maine"	"23"	"1999"	"1999"	Suppressed	1266808	Suppressed
	"Maine"	"23"	"2000"	"2000"	Suppressed	1274923	Suppressed
	"Maine"	"23"	"2001"	"2001"	Suppressed	1285692	Suppressed
	"Maine"	"23"	"2002"	"2002"	Suppressed	1295960	Suppressed
	"Maine"	"23"	"2003"	"2003"	Suppressed	1306513	Suppressed
	"Maine"	"23"	"2004"	"2004"	Suppressed	1313688	Suppressed
