"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"2016"	"2016"	Suppressed	2907289	Suppressed
	"Kansas"	"20"	"2017"	"2017"	Suppressed	2913123	Suppressed
	"Kansas"	"20"	"2018"	"2018"	Suppressed	2911505	Suppressed
	"Kansas"	"20"	"2019"	"2019"	Suppressed	2913314	Suppressed
"Total"	"Kansas"	"20"			Suppressed	59137736	Suppressed
	"Kentucky"	"21"	"1999"	"1999"	Suppressed	4018053	Suppressed
	"Kentucky"	"21"	"2000"	"2000"	Suppressed	4041769	Suppressed
	"Kentucky"	"21"	"2001"	"2001"	Suppressed	4068132	Suppressed
	"Kentucky"	"21"	"2002"	"2002"	Suppressed	4089875	Suppressed
	"Kentucky"	"21"	"2003"	"2003"	Suppressed	4117170	Suppressed
	"Kentucky"	"21"	"2004"	"2004"	Suppressed	4146101	Suppressed
	"Kentucky"	"21"	"2005"	"2005"	Suppressed	4182742	Suppressed
	"Kentucky"	"21"	"2006"	"2006"	Suppressed	4219239	Suppressed
	"Kentucky"	"21"	"2007"	"2007"	Suppressed	4256672	Suppressed
	"Kentucky"	"21"	"2008"	"2008"	Suppressed	4289878	Suppressed
	"Kentucky"	"21"	"2009"	"2009"	Suppressed	4317074	Suppressed
	"Kentucky"	"21"	"2010"	"2010"	Suppressed	4339367	Suppressed
	"Kentucky"	"21"	"2011"	"2011"	Suppressed	4369356	Suppressed
	"Kentucky"	"21"	"2012"	"2012"	Suppressed	4380415	Suppressed
	"Kentucky"	"21"	"2013"	"2013"	Suppressed	4395295	Suppressed
	"Kentucky"	"21"	"2014"	"2014"	Suppressed	4413457	Suppressed
	"Kentucky"	"21"	"2015"	"2015"	Suppressed	4425092	Suppressed
	"Kentucky"	"21"	"2016"	"2016"	Suppressed	4436974	Suppressed
	"Kentucky"	"21"	"2017"	"2017"	Suppressed	4454189	Suppressed
	"Kentucky"	"21"	"2018"	"2018"	Suppressed	4468402	Suppressed
	"Kentucky"	"21"	"2019"	"2019"	Suppressed	4467673	Suppressed
"Total"	"Kentucky"	"21"			Suppressed	89896925	Suppressed
	"Louisiana"	"22"	"1999"	"1999"	Suppressed	4460811	Suppressed
	"Louisiana"	"22"	"2000"	"2000"	Suppressed	4468976	Suppressed
	"Louisiana"	"22"	"2001"	"2001"	Suppressed	4477875	Suppressed
	"Louisiana"	"22"	"2002"	"2002"	Suppressed	4497267	Suppressed
	"Louisiana"	"22"	"2003"	"2003"	Suppressed	4521042	Suppressed
	"Louisiana"	"22"	"2004"	"2004"	Suppressed	4552238	Suppressed
	"Louisiana"	"22"	"2005"	"2005"	Suppressed	4576628	Suppressed
	"Louisiana"	"22"	"2006"	"2006"	Suppressed	4302665	Suppressed
	"Louisiana"	"22"	"2007"	"2007"	Suppressed	4375581	Suppressed
	"Louisiana"	"22"	"2008"	"2008"	Suppressed	4435586	Suppressed
	"Louisiana"	"22"	"2009"	"2009"	Suppressed	4491648	Suppressed
	"Louisiana"	"22"	"2010"	"2010"	Suppressed	4533372	Suppressed
	"Louisiana"	"22"	"2011"	"2011"	Suppressed	4574836	Suppressed
	"Louisiana"	"22"	"2012"	"2012"	Suppressed	4601893	Suppressed
	"Louisiana"	"22"	"2013"	"2013"	Suppressed	4625470	Suppressed
	"Louisiana"	"22"	"2014"	"2014"	Suppressed	4649676	Suppressed
	"Louisiana"	"22"	"2015"	"2015"	Suppressed	4670724	Suppressed
	"Louisiana"	"22"	"2016"	"2016"	Suppressed	4681666	Suppressed
	"Louisiana"	"22"	"2017"	"2017"	Suppressed	4684333	Suppressed
	"Louisiana"	"22"	"2018"	"2018"	Suppressed	4659978	Suppressed
	"Louisiana"	"22"	"2019"	"2019"	Suppressed	4648794	Suppressed
"Total"	"Louisiana"	"22"			Suppressed	95491059	Suppressed
	"Maine"	"23"	"1999"	"1999"	Suppressed	1266808	Suppressed
	"Maine"	"23"	"2000"	"2000"	Suppressed	1274923	Suppressed
	"Maine"	"23"	"2001"	"2001"	Suppressed	1285692	Suppressed
	"Maine"	"23"	"2002"	"2002"	Suppressed	1295960	Suppressed
	"Maine"	"23"	"2003"	"2003"	Suppressed	1306513	Suppressed
	"Maine"	"23"	"2004"	"2004"	Suppressed	1313688	Suppressed
	"Maine"	"23"	"2005"	"2005"	Suppressed	1318787	Suppressed
	"Maine"	"23"	"2006"	"2006"	Suppressed	1323619	Suppressed
	"Maine"	"23"	"2007"	"2007"	Suppressed	1327040	Suppressed
	"Maine"	"23"	"2008"	"2008"	Suppressed	1330509	Suppressed
	"Maine"	"23"	"2009"	"2009"	Suppressed	1329590	Suppressed
	"Maine"	"23"	"2010"	"2010"	Suppressed	1328361	Suppressed
	"Maine"	"23"	"2011"	"2011"	Suppressed	1328188	Suppressed
	"Maine"	"23"	"2012"	"2012"	Suppressed	1329192	Suppressed
	"Maine"	"23"	"2013"	"2013"	Suppressed	1328302	Suppressed
	"Maine"	"23"	"2014"	"2014"	Suppressed	1330089	Suppressed
	"Maine"	"23"	"2015"	"2015"	Suppressed	1329328	Suppressed
	"Maine"	"23"	"2016"	"2016"	Suppressed	1331479	Suppressed
	"Maine"	"23"	"2017"	"2017"	Suppressed	1335907	Suppressed
	"Maine"	"23"	"2018"	"2018"	Suppressed	1338404	Suppressed
	"Maine"	"23"	"2019"	"2019"	Suppressed	1344212	Suppressed
"Total"	"Maine"	"23"			Suppressed	27696591	Suppressed
	"Maryland"	"24"	"1999"	"1999"	Suppressed	5254509	Suppressed
	"Maryland"	"24"	"2000"	"2000"	Suppressed	5296486	Suppressed
	"Maryland"	"24"	"2001"	"2001"	Suppressed	5374691	Suppressed
	"Maryland"	"24"	"2002"	"2002"	Suppressed	5440389	Suppressed
	"Maryland"	"24"	"2003"	"2003"	Suppressed	5496269	Suppressed
	"Maryland"	"24"	"2004"	"2004"	Suppressed	5546935	Suppressed
	"Maryland"	"24"	"2005"	"2005"	Suppressed	5592379	Suppressed
	"Maryland"	"24"	"2006"	"2006"	Suppressed	5627367	Suppressed
	"Maryland"	"24"	"2007"	"2007"	Suppressed	5653408	Suppressed
	"Maryland"	"24"	"2008"	"2008"	Suppressed	5684965	Suppressed
	"Maryland"	"24"	"2009"	"2009"	Suppressed	5730388	Suppressed
	"Maryland"	"24"	"2010"	"2010"	Suppressed	5773552	Suppressed
	"Maryland"	"24"	"2011"	"2011"	Suppressed	5828289	Suppressed
	"Maryland"	"24"	"2012"	"2012"	Suppressed	5884563	Suppressed
	"Maryland"	"24"	"2013"	"2013"	Suppressed	5928814	Suppressed
	"Maryland"	"24"	"2014"	"2014"	Suppressed	5976407	Suppressed
	"Maryland"	"24"	"2015"	"2015"	Suppressed	6006401	Suppressed
	"Maryland"	"24"	"2016"	"2016"	Suppressed	6016447	Suppressed
	"Maryland"	"24"	"2017"	"2017"	Suppressed	6052177	Suppressed
	"Maryland"	"24"	"2018"	"2018"	Suppressed	6042718	Suppressed
	"Maryland"	"24"	"2019"	"2019"	Suppressed	6045680	Suppressed
"Total"	"Maryland"	"24"			Suppressed	120252834	Suppressed
	"Massachusetts"	"25"	"1999"	"1999"	Suppressed	6317345	Suppressed
	"Massachusetts"	"25"	"2000"	"2000"	Suppressed	6349097	Suppressed
	"Massachusetts"	"25"	"2001"	"2001"	Suppressed	6397634	Suppressed
	"Massachusetts"	"25"	"2002"	"2002"	Suppressed	6417206	Suppressed
	"Massachusetts"	"25"	"2003"	"2003"	Suppressed	6422565	Suppressed
	"Massachusetts"	"25"	"2004"	"2004"	Suppressed	6412281	Suppressed
	"Massachusetts"	"25"	"2005"	"2005"	Suppressed	6403290	Suppressed
	"Massachusetts"	"25"	"2006"	"2006"	Suppressed	6410084	Suppressed
	"Massachusetts"	"25"	"2007"	"2007"	Suppressed	6431559	Suppressed
	"Massachusetts"	"25"	"2008"	"2008"	Suppressed	6468967	Suppressed
	"Massachusetts"	"25"	"2009"	"2009"	Suppressed	6517613	Suppressed
	"Massachusetts"	"25"	"2010"	"2010"	Suppressed	6547629	Suppressed
	"Massachusetts"	"25"	"2011"	"2011"	Suppressed	6587536	Suppressed
	"Massachusetts"	"25"	"2012"	"2012"	Suppressed	6646144	Suppressed
	"Massachusetts"	"25"	"2013"	"2013"	Suppressed	6692824	Suppressed
	"Massachusetts"	"25"	"2014"	"2014"	Suppressed	6745408	Suppressed
	"Massachusetts"	"25"	"2015"	"2015"	Suppressed	6794422	Suppressed
	"Massachusetts"	"25"	"2016"	"2016"	Suppressed	6811779	Suppressed
	"Massachusetts"	"25"	"2017"	"2017"	Suppressed	6859819	Suppressed
	"Massachusetts"	"25"	"2018"	"2018"	Suppressed	6902149	Suppressed
	"Massachusetts"	"25"	"2019"	"2019"	Suppressed	6892503	Suppressed
"Total"	"Massachusetts"	"25"			Suppressed	138027854	Suppressed
	"Michigan"	"26"	"1999"	"1999"	Suppressed	9897116	Suppressed
	"Michigan"	"26"	"2000"	"2000"	Suppressed	9938444	Suppressed
	"Michigan"	"26"	"2001"	"2001"	Suppressed	9991120	Suppressed
	"Michigan"	"26"	"2002"	"2002"	Suppressed	10015710	Suppressed
	"Michigan"	"26"	"2003"	"2003"	Suppressed	10041152	Suppressed
	"Michigan"	"26"	"2004"	"2004"	Suppressed	10055315	Suppressed
	"Michigan"	"26"	"2005"	"2005"	Suppressed	10051137	Suppressed
	"Michigan"	"26"	"2006"	"2006"	Suppressed	10036081	Suppressed
	"Michigan"	"26"	"2007"	"2007"	Suppressed	10001284	Suppressed
	"Michigan"	"26"	"2008"	"2008"	Suppressed	9946889	Suppressed
	"Michigan"	"26"	"2009"	"2009"	Suppressed	9901591	Suppressed
	"Michigan"	"26"	"2010"	"2010"	Suppressed	9883640	Suppressed
	"Michigan"	"26"	"2011"	"2011"	Suppressed	9876187	Suppressed
	"Michigan"	"26"	"2012"	"2012"	Suppressed	9883360	Suppressed
	"Michigan"	"26"	"2013"	"2013"	Suppressed	9895622	Suppressed
	"Michigan"	"26"	"2014"	"2014"	Suppressed	9909877	Suppressed
	"Michigan"	"26"	"2015"	"2015"	Suppressed	9922576	Suppressed
	"Michigan"	"26"	"2016"	"2016"	Suppressed	9928300	Suppressed
	"Michigan"	"26"	"2017"	"2017"	Suppressed	9962311	Suppressed
	"Michigan"	"26"	"2018"	"2018"	Suppressed	9995915	Suppressed
	"Michigan"	"26"	"2019"	"2019"	Suppressed	9986857	Suppressed
"Total"	"Michigan"	"26"			Suppressed	209120484	Suppressed
	"Minnesota"	"27"	"1999"	"1999"	Suppressed	4873481	Suppressed
	"Minnesota"	"27"	"2000"	"2000"	Suppressed	4919479	Suppressed
	"Minnesota"	"27"	"2001"	"2001"	Suppressed	4982796	Suppressed
	"Minnesota"	"27"	"2002"	"2002"	Suppressed	5018935	Suppressed
	"Minnesota"	"27"	"2003"	"2003"	Suppressed	5053572	Suppressed
	"Minnesota"	"27"	"2004"	"2004"	Suppressed	5087713	Suppressed
	"Minnesota"	"27"	"2005"	"2005"	Suppressed	5119598	Suppressed
	"Minnesota"	"27"	"2006"	"2006"	Suppressed	5163555	Suppressed
	"Minnesota"	"27"	"2007"	"2007"	Suppressed	5207203	Suppressed
	"Minnesota"	"27"	"2008"	"2008"	Suppressed	5247018	Suppressed
	"Minnesota"	"27"	"2009"	"2009"	Suppressed	5281203	Suppressed
	"Minnesota"	"27"	"2010"	"2010"	Suppressed	5303925	Suppressed
	"Minnesota"	"27"	"2011"	"2011"	Suppressed	5344861	Suppressed
	"Minnesota"	"27"	"2012"	"2012"	Suppressed	5379139	Suppressed
	"Minnesota"	"27"	"2013"	"2013"	Suppressed	5420380	Suppressed
	"Minnesota"	"27"	"2014"	"2014"	Suppressed	5457173	Suppressed
	"Minnesota"	"27"	"2015"	"2015"	Suppressed	5489594	Suppressed
	"Minnesota"	"27"	"2016"	"2016"	Suppressed	5519952	Suppressed
	"Minnesota"	"27"	"2017"	"2017"	Suppressed	5576606	Suppressed
	"Minnesota"	"27"	"2018"	"2018"	Suppressed	5611179	Suppressed
	"Minnesota"	"27"	"2019"	"2019"	Suppressed	5639632	Suppressed
"Total"	"Minnesota"	"27"			Suppressed	110696994	Suppressed
	"Mississippi"	"28"	"1999"	"1999"	Suppressed	2828408	Suppressed
	"Mississippi"	"28"	"2000"	"2000"	Suppressed	2844658	Suppressed
	"Mississippi"	"28"	"2001"	"2001"	Suppressed	2852994	Suppressed
	"Mississippi"	"28"	"2002"	"2002"	Suppressed	2858681	Suppressed
	"Mississippi"	"28"	"2003"	"2003"	Suppressed	2868312	Suppressed
	"Mississippi"	"28"	"2004"	"2004"	Suppressed	2889010	Suppressed
	"Mississippi"	"28"	"2005"	"2005"	Suppressed	2905943	Suppressed
	"Mississippi"	"28"	"2006"	"2006"	Suppressed	2904978	Suppressed
	"Mississippi"	"28"	"2007"	"2007"	Suppressed	2928350	Suppressed
	"Mississippi"	"28"	"2008"	"2008"	Suppressed	2947806	Suppressed
	"Mississippi"	"28"	"2009"	"2009"	Suppressed	2958774	Suppressed
	"Mississippi"	"28"	"2010"	"2010"	Suppressed	2967297	Suppressed
	"Mississippi"	"28"	"2011"	"2011"	Suppressed	2978512	Suppressed
	"Mississippi"	"28"	"2012"	"2012"	Suppressed	2984926	Suppressed
	"Mississippi"	"28"	"2013"	"2013"	Suppressed	2991207	Suppressed
	"Mississippi"	"28"	"2014"	"2014"	Suppressed	2994079	Suppressed
	"Mississippi"	"28"	"2015"	"2015"	Suppressed	2992333	Suppressed
	"Mississippi"	"28"	"2016"	"2016"	Suppressed	2988726	Suppressed
	"Mississippi"	"28"	"2017"	"2017"	Suppressed	2984100	Suppressed
	"Mississippi"	"28"	"2018"	"2018"	Suppressed	2986530	Suppressed
	"Mississippi"	"28"	"2019"	"2019"	Suppressed	2976149	Suppressed
"Total"	"Mississippi"	"28"			Suppressed	61631773	Suppressed
	"Missouri"	"29"	"1999"	"1999"	Suppressed	5561948	Suppressed
	"Missouri"	"29"	"2000"	"2000"	Suppressed	5595211	Suppressed
	"Missouri"	"29"	"2001"	"2001"	Suppressed	5641142	Suppressed
	"Missouri"	"29"	"2002"	"2002"	Suppressed	5674825	Suppressed
	"Missouri"	"29"	"2003"	"2003"	Suppressed	5709403	Suppressed
	"Missouri"	"29"	"2004"	"2004"	Suppressed	5747741	Suppressed
	"Missouri"	"29"	"2005"	"2005"	Suppressed	5790300	Suppressed
	"Missouri"	"29"	"2006"	"2006"	Suppressed	5842704	Suppressed
	"Missouri"	"29"	"2007"	"2007"	Suppressed	5887612	Suppressed
	"Missouri"	"29"	"2008"	"2008"	Suppressed	5923916	Suppressed
	"Missouri"	"29"	"2009"	"2009"	Suppressed	5961088	Suppressed
	"Missouri"	"29"	"2010"	"2010"	Suppressed	5988927	Suppressed
	"Missouri"	"29"	"2011"	"2011"	Suppressed	6010688	Suppressed
	"Missouri"	"29"	"2012"	"2012"	Suppressed	6021988	Suppressed
	"Missouri"	"29"	"2013"	"2013"	Suppressed	6044171	Suppressed
	"Missouri"	"29"	"2014"	"2014"	Suppressed	6063589	Suppressed
	"Missouri"	"29"	"2015"	"2015"	Suppressed	6083672	Suppressed
	"Missouri"	"29"	"2016"	"2016"	Suppressed	6093000	Suppressed
	"Missouri"	"29"	"2017"	"2017"	Suppressed	6113532	Suppressed
	"Missouri"	"29"	"2018"	"2018"	Suppressed	6126452	Suppressed
	"Missouri"	"29"	"2019"	"2019"	Suppressed	6137428	Suppressed
"Total"	"Missouri"	"29"			Suppressed	124019337	Suppressed
	"Montana"	"30"	"1999"	"1999"	Suppressed	897507	Suppressed
	"Montana"	"30"	"2000"	"2000"	Suppressed	902195	Suppressed
	"Montana"	"30"	"2001"	"2001"	Suppressed	906961	Suppressed
	"Montana"	"30"	"2002"	"2002"	Suppressed	911667	Suppressed
	"Montana"	"30"	"2003"	"2003"	Suppressed	919630	Suppressed
	"Montana"	"30"	"2004"	"2004"	Suppressed	930009	Suppressed
	"Montana"	"30"	"2005"	"2005"	Suppressed	940102	Suppressed
	"Montana"	"30"	"2006"	"2006"	Suppressed	952692	Suppressed
	"Montana"	"30"	"2007"	"2007"	Suppressed	964706	Suppressed
	"Montana"	"30"	"2008"	"2008"	Suppressed	976415	Suppressed
	"Montana"	"30"	"2009"	"2009"	Suppressed	983982	Suppressed
	"Montana"	"30"	"2010"	"2010"	Suppressed	989415	Suppressed
	"Montana"	"30"	"2011"	"2011"	Suppressed	998199	Suppressed
	"Montana"	"30"	"2012"	"2012"	Suppressed	1005141	Suppressed
	"Montana"	"30"	"2013"	"2013"	Suppressed	1015165	Suppressed
	"Montana"	"30"	"2014"	"2014"	Suppressed	1023579	Suppressed
	"Montana"	"30"	"2015"	"2015"	Suppressed	1032949	Suppressed
	"Montana"	"30"	"2016"	"2016"	Suppressed	1042520	Suppressed
	"Montana"	"30"	"2017"	"2017"	Suppressed	1050493	Suppressed
	"Montana"	"30"	"2018"	"2018"	Suppressed	1062305	Suppressed
	"Montana"	"30"	"2019"	"2019"	Suppressed	1068778	Suppressed
"Total"	"Montana"	"30"			Suppressed	20574410	Suppressed
	"Nebraska"	"31"	"1999"	"1999"	Suppressed	1704764	Suppressed
	"Nebraska"	"31"	"2000"	"2000"	Suppressed	1711263	Suppressed
	"Nebraska"	"31"	"2001"	"2001"	Suppressed	1719836	Suppressed
	"Nebraska"	"31"	"2002"	"2002"	Suppressed	1728292	Suppressed
	"Nebraska"	"31"	"2003"	"2003"	Suppressed	1738643	Suppressed
	"Nebraska"	"31"	"2004"	"2004"	Suppressed	1749370	Suppressed
	"Nebraska"	"31"	"2005"	"2005"	Suppressed	1761497	Suppressed
	"Nebraska"	"31"	"2006"	"2006"	Suppressed	1772693	Suppressed
	"Nebraska"	"31"	"2007"	"2007"	Suppressed	1783440	Suppressed
	"Nebraska"	"31"	"2008"	"2008"	Suppressed	1796378	Suppressed
	"Nebraska"	"31"	"2009"	"2009"	Suppressed	1812683	Suppressed
	"Nebraska"	"31"	"2010"	"2010"	Suppressed	1826341	Suppressed
	"Nebraska"	"31"	"2011"	"2011"	Suppressed	1842641	Suppressed
	"Nebraska"	"31"	"2012"	"2012"	Suppressed	1855525	Suppressed
	"Nebraska"	"31"	"2013"	"2013"	Suppressed	1868516	Suppressed
	"Nebraska"	"31"	"2014"	"2014"	Suppressed	1881503	Suppressed
	"Nebraska"	"31"	"2015"	"2015"	Suppressed	1896190	Suppressed
	"Nebraska"	"31"	"2016"	"2016"	Suppressed	1907116	Suppressed
	"Nebraska"	"31"	"2017"	"2017"	Suppressed	1920076	Suppressed
	"Nebraska"	"31"	"2018"	"2018"	Suppressed	1929268	Suppressed
	"Nebraska"	"31"	"2019"	"2019"	Suppressed	1934408	Suppressed
"Total"	"Nebraska"	"31"			Suppressed	38140443	Suppressed
	"Nevada"	"32"	"1999"	"1999"	Suppressed	1934718	Suppressed
	"Nevada"	"32"	"2000"	"2000"	Suppressed	1998257	Suppressed
	"Nevada"	"32"	"2001"	"2001"	Suppressed	2098399	Suppressed
	"Nevada"	"32"	"2002"	"2002"	Suppressed	2173791	Suppressed
	"Nevada"	"32"	"2003"	"2003"	Suppressed	2248850	Suppressed
	"Nevada"	"32"	"2004"	"2004"	Suppressed	2346222	Suppressed
	"Nevada"	"32"	"2005"	"2005"	Suppressed	2432143	Suppressed
	"Nevada"	"32"	"2006"	"2006"	Suppressed	2522658	Suppressed
	"Nevada"	"32"	"2007"	"2007"	Suppressed	2601072	Suppressed
	"Nevada"	"32"	"2008"	"2008"	Suppressed	2653630	Suppressed
	"Nevada"	"32"	"2009"	"2009"	Suppressed	2684665	Suppressed
	"Nevada"	"32"	"2010"	"2010"	Suppressed	2700551	Suppressed
	"Nevada"	"32"	"2011"	"2011"	Suppressed	2723322	Suppressed
	"Nevada"	"32"	"2012"	"2012"	Suppressed	2758931	Suppressed
	"Nevada"	"32"	"2013"	"2013"	Suppressed	2790136	Suppressed
	"Nevada"	"32"	"2014"	"2014"	Suppressed	2839099	Suppressed
	"Nevada"	"32"	"2015"	"2015"	Suppressed	2890845	Suppressed
	"Nevada"	"32"	"2016"	"2016"	Suppressed	2940058	Suppressed
	"Nevada"	"32"	"2017"	"2017"	Suppressed	2998039	Suppressed
	"Nevada"	"32"	"2018"	"2018"	Suppressed	3034392	Suppressed
	"Nevada"	"32"	"2019"	"2019"	Suppressed	3080156	Suppressed
"Total"	"Nevada"	"32"			Suppressed	54449934	Suppressed
	"New Hampshire"	"33"	"1999"	"1999"	Suppressed	1222014	Suppressed
	"New Hampshire"	"33"	"2000"	"2000"	Suppressed	1235786	Suppressed
	"New Hampshire"	"33"	"2001"	"2001"	Suppressed	1255517	Suppressed
	"New Hampshire"	"33"	"2002"	"2002"	Suppressed	1269089	Suppressed
	"New Hampshire"	"33"	"2003"	"2003"	Suppressed	1279840	Suppressed
	"New Hampshire"	"33"	"2004"	"2004"	Suppressed	1290121	Suppressed
	"New Hampshire"	"33"	"2005"	"2005"	Suppressed	1298492	Suppressed
	"New Hampshire"	"33"	"2006"	"2006"	Suppressed	1308389	Suppressed
	"New Hampshire"	"33"	"2007"	"2007"	Suppressed	1312540	Suppressed
	"New Hampshire"	"33"	"2008"	"2008"	Suppressed	1315906	Suppressed
	"New Hampshire"	"33"	"2009"	"2009"	Suppressed	1316102	Suppressed
	"New Hampshire"	"33"	"2010"	"2010"	Suppressed	1316470	Suppressed
	"New Hampshire"	"33"	"2011"	"2011"	Suppressed	1318194	Suppressed
	"New Hampshire"	"33"	"2012"	"2012"	Suppressed	1320718	Suppressed
	"New Hampshire"	"33"	"2013"	"2013"	Suppressed	1323459	Suppressed
	"New Hampshire"	"33"	"2014"	"2014"	Suppressed	1326813	Suppressed
	"New Hampshire"	"33"	"2015"	"2015"	Suppressed	1330608	Suppressed
	"New Hampshire"	"33"	"2016"	"2016"	Suppressed	1334795	Suppressed
	"New Hampshire"	"33"	"2017"	"2017"	Suppressed	1342795	Suppressed
	"New Hampshire"	"33"	"2018"	"2018"	Suppressed	1356458	Suppressed
	"New Hampshire"	"33"	"2019"	"2019"	Suppressed	1359711	Suppressed
"Total"	"New Hampshire"	"33"			Suppressed	27433817	Suppressed
	"New Jersey"	"34"	"1999"	"1999"	Suppressed	8359592	Suppressed
	"New Jersey"	"34"	"2000"	"2000"	Suppressed	8414350	Suppressed
	"New Jersey"	"34"	"2001"	"2001"	Suppressed	8492671	Suppressed
	"New Jersey"	"34"	"2002"	"2002"	Suppressed	8552643	Suppressed
	"New Jersey"	"34"	"2003"	"2003"	Suppressed	8601402	Suppressed
	"New Jersey"	"34"	"2004"	"2004"	Suppressed	8634561	Suppressed
	"New Jersey"	"34"	"2005"	"2005"	Suppressed	8651974	Suppressed
	"New Jersey"	"34"	"2006"	"2006"	Suppressed	8661679	Suppressed
	"New Jersey"	"34"	"2007"	"2007"	Suppressed	8677885	Suppressed
	"New Jersey"	"34"	"2008"	"2008"	Suppressed	8711090	Suppressed
	"New Jersey"	"34"	"2009"	"2009"	Suppressed	8755602	Suppressed
	"New Jersey"	"34"	"2010"	"2010"	Suppressed	8791894	Suppressed
	"New Jersey"	"34"	"2011"	"2011"	Suppressed	8821155	Suppressed
	"New Jersey"	"34"	"2012"	"2012"	Suppressed	8864590	Suppressed
	"New Jersey"	"34"	"2013"	"2013"	Suppressed	8899339	Suppressed
	"New Jersey"	"34"	"2014"	"2014"	Suppressed	8938175	Suppressed
	"New Jersey"	"34"	"2015"	"2015"	Suppressed	8958013	Suppressed
	"New Jersey"	"34"	"2016"	"2016"	Suppressed	8944469	Suppressed
	"New Jersey"	"34"	"2017"	"2017"	Suppressed	9005644	Suppressed
	"New Jersey"	"34"	"2018"	"2018"	Suppressed	8908520	Suppressed
	"New Jersey"	"34"	"2019"	"2019"	Suppressed	8882190	Suppressed
"Total"	"New Jersey"	"34"			Suppressed	183527438	Suppressed
	"New Mexico"	"35"	"1999"	"1999"	Suppressed	1808082	Suppressed
	"New Mexico"	"35"	"2000"	"2000"	Suppressed	1819046	Suppressed
	"New Mexico"	"35"	"2001"	"2001"	Suppressed	1831690	Suppressed
	"New Mexico"	"35"	"2002"	"2002"	Suppressed	1855309	Suppressed
	"New Mexico"	"35"	"2003"	"2003"	Suppressed	1877574	Suppressed
	"New Mexico"	"35"	"2004"	"2004"	Suppressed	1903808	Suppressed
	"New Mexico"	"35"	"2005"	"2005"	Suppressed	1932274	Suppressed
	"New Mexico"	"35"	"2006"	"2006"	Suppressed	1962137	Suppressed
	"New Mexico"	"35"	"2007"	"2007"	Suppressed	1990070	Suppressed
	"New Mexico"	"35"	"2008"	"2008"	Suppressed	2010662	Suppressed
	"New Mexico"	"35"	"2009"	"2009"	Suppressed	2036802	Suppressed
	"New Mexico"	"35"	"2010"	"2010"	Suppressed	2059179	Suppressed
	"New Mexico"	"35"	"2011"	"2011"	Suppressed	2082224	Suppressed
	"New Mexico"	"35"	"2012"	"2012"	Suppressed	2085538	Suppressed
	"New Mexico"	"35"	"2013"	"2013"	Suppressed	2085287	Suppressed
	"New Mexico"	"35"	"2014"	"2014"	Suppressed	2085572	Suppressed
	"New Mexico"	"35"	"2015"	"2015"	Suppressed	2085109	Suppressed
	"New Mexico"	"35"	"2016"	"2016"	Suppressed	2081015	Suppressed
	"New Mexico"	"35"	"2017"	"2017"	Suppressed	2088070	Suppressed
	"New Mexico"	"35"	"2018"	"2018"	Suppressed	2095428	Suppressed
	"New Mexico"	"35"	"2019"	"2019"	Suppressed	2096829	Suppressed
"Total"	"New Mexico"	"35"			Suppressed	41871705	Suppressed
	"New York"	"36"	"1999"	"1999"	Suppressed	18882725	Suppressed
	"New York"	"36"	"2000"	"2000"	Suppressed	18976457	Suppressed
	"New York"	"36"	"2001"	"2001"	Suppressed	19082838	Suppressed
	"New York"	"36"	"2002"	"2002"	Suppressed	19137800	Suppressed
	"New York"	"36"	"2003"	"2003"	Suppressed	19175939	Suppressed
	"New York"	"36"	"2004"	"2004"	Suppressed	19171567	Suppressed
	"New York"	"36"	"2005"	"2005"	Suppressed	19132610	Suppressed
	"New York"	"36"	"2006"	"2006"	Suppressed	19104631	Suppressed
	"New York"	"36"	"2007"	"2007"	Suppressed	19132335	Suppressed
	"New York"	"36"	"2008"	"2008"	Suppressed	19212436	Suppressed
	"New York"	"36"	"2009"	"2009"	Suppressed	19307066	Suppressed
	"New York"	"36"	"2010"	"2010"	Suppressed	19378102	Suppressed
	"New York"	"36"	"2011"	"2011"	Suppressed	19465197	Suppressed
	"New York"	"36"	"2012"	"2012"	Suppressed	19570261	Suppressed
	"New York"	"36"	"2013"	"2013"	Suppressed	19651127	Suppressed
	"New York"	"36"	"2014"	"2014"	Suppressed	19746227	Suppressed
	"New York"	"36"	"2015"	"2015"	Suppressed	19795791	Suppressed
	"New York"	"36"	"2016"	"2016"	Suppressed	19745289	Suppressed
	"New York"	"36"	"2017"	"2017"	Suppressed	19849399	Suppressed
	"New York"	"36"	"2018"	"2018"	Suppressed	19542209	Suppressed
	"New York"	"36"	"2019"	"2019"	Suppressed	19453561	Suppressed
"Total"	"New York"	"36"			Suppressed	406513567	Suppressed
	"North Carolina"	"37"	"1999"	"1999"	Suppressed	7949361	Suppressed
	"North Carolina"	"37"	"2000"	"2000"	Suppressed	8049313	Suppressed
	"North Carolina"	"37"	"2001"	"2001"	Suppressed	8210122	Suppressed
	"North Carolina"	"37"	"2002"	"2002"	Suppressed	8326201	Suppressed
	"North Carolina"	"37"	"2003"	"2003"	Suppressed	8422501	Suppressed
	"North Carolina"	"37"	"2004"	"2004"	Suppressed	8553152	Suppressed
	"North Carolina"	"37"	"2005"	"2005"	Suppressed	8705407	Suppressed
	"North Carolina"	"37"	"2006"	"2006"	Suppressed	8917270	Suppressed
	"North Carolina"	"37"	"2007"	"2007"	Suppressed	9118037	Suppressed
