"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Iowa"	"19"	"2017"	"2017"	19	3145711	Unreliable
	"Iowa"	"19"	"2018"	"2018"	14	3156145	Unreliable
	"Iowa"	"19"	"2019"	"2019"	24	3155070	0.8
	"Kansas"	"20"	"1999"	"1999"	11	2678338	Unreliable
	"Kansas"	"20"	"2000"	"2000"	23	2688418	0.9
	"Kansas"	"20"	"2001"	"2001"	18	2702162	Unreliable
	"Kansas"	"20"	"2002"	"2002"	25	2713535	0.9
	"Kansas"	"20"	"2003"	"2003"	32	2723004	1.2
	"Kansas"	"20"	"2004"	"2004"	37	2734373	1.4
	"Kansas"	"20"	"2005"	"2005"	38	2745299	1.4
	"Kansas"	"20"	"2006"	"2006"	52	2762931	1.9
	"Kansas"	"20"	"2007"	"2007"	42	2783785	1.5
	"Kansas"	"20"	"2008"	"2008"	15	2808076	Unreliable
	"Kansas"	"20"	"2009"	"2009"	14	2832704	Unreliable
	"Kansas"	"20"	"2010"	"2010"	18	2853118	Unreliable
	"Kansas"	"20"	"2011"	"2011"	27	2871238	0.9
	"Kansas"	"20"	"2012"	"2012"	13	2885905	Unreliable
	"Kansas"	"20"	"2013"	"2013"	17	2893957	Unreliable
	"Kansas"	"20"	"2014"	"2014"	19	2904021	Unreliable
	"Kansas"	"20"	"2015"	"2015"	19	2911641	Unreliable
	"Kansas"	"20"	"2016"	"2016"	15	2907289	Unreliable
	"Kansas"	"20"	"2017"	"2017"	30	2913123	1.0
	"Kansas"	"20"	"2018"	"2018"	33	2911505	1.1
	"Kansas"	"20"	"2019"	"2019"	39	2913314	1.3
	"Kentucky"	"21"	"1999"	"1999"	22	4018053	0.5
	"Kentucky"	"21"	"2000"	"2000"	19	4041769	Unreliable
	"Kentucky"	"21"	"2001"	"2001"	31	4068132	0.8
	"Kentucky"	"21"	"2002"	"2002"	40	4089875	1.0
	"Kentucky"	"21"	"2003"	"2003"	43	4117170	1.0
	"Kentucky"	"21"	"2004"	"2004"	56	4146101	1.4
	"Kentucky"	"21"	"2005"	"2005"	74	4182742	1.8
	"Kentucky"	"21"	"2006"	"2006"	97	4219239	2.3
	"Kentucky"	"21"	"2007"	"2007"	81	4256672	1.9
	"Kentucky"	"21"	"2008"	"2008"	61	4289878	1.4
	"Kentucky"	"21"	"2009"	"2009"	41	4317074	0.9
	"Kentucky"	"21"	"2010"	"2010"	42	4339367	1.0
	"Kentucky"	"21"	"2011"	"2011"	40	4369356	0.9
	"Kentucky"	"21"	"2012"	"2012"	59	4380415	1.3
	"Kentucky"	"21"	"2013"	"2013"	80	4395295	1.8
	"Kentucky"	"21"	"2014"	"2014"	75	4413457	1.7
	"Kentucky"	"21"	"2015"	"2015"	103	4425092	2.3
	"Kentucky"	"21"	"2016"	"2016"	151	4436974	3.4
	"Kentucky"	"21"	"2017"	"2017"	194	4454189	4.4
	"Kentucky"	"21"	"2018"	"2018"	137	4468402	3.1
	"Kentucky"	"21"	"2019"	"2019"	127	4467673	2.8
	"Louisiana"	"22"	"1999"	"1999"	45	4460811	1.0
	"Louisiana"	"22"	"2000"	"2000"	30	4468976	0.7
	"Louisiana"	"22"	"2001"	"2001"	42	4477875	0.9
	"Louisiana"	"22"	"2002"	"2002"	52	4497267	1.2
	"Louisiana"	"22"	"2003"	"2003"	88	4521042	1.9
	"Louisiana"	"22"	"2004"	"2004"	69	4552238	1.5
	"Louisiana"	"22"	"2005"	"2005"	114	4576628	2.5
	"Louisiana"	"22"	"2006"	"2006"	156	4302665	3.6
	"Louisiana"	"22"	"2007"	"2007"	144	4375581	3.3
	"Louisiana"	"22"	"2008"	"2008"	83	4435586	1.9
	"Louisiana"	"22"	"2009"	"2009"	60	4491648	1.3
	"Louisiana"	"22"	"2010"	"2010"	62	4533372	1.4
	"Louisiana"	"22"	"2011"	"2011"	78	4574836	1.7
	"Louisiana"	"22"	"2012"	"2012"	49	4601893	1.1
	"Louisiana"	"22"	"2013"	"2013"	72	4625470	1.6
	"Louisiana"	"22"	"2014"	"2014"	82	4649676	1.8
	"Louisiana"	"22"	"2015"	"2015"	104	4670724	2.2
	"Louisiana"	"22"	"2016"	"2016"	143	4681666	3.1
	"Louisiana"	"22"	"2017"	"2017"	164	4684333	3.5
	"Louisiana"	"22"	"2018"	"2018"	133	4659978	2.9
	"Louisiana"	"22"	"2019"	"2019"	132	4648794	2.8
	"Maine"	"23"	"1999"	"1999"	Suppressed	1266808	Suppressed
	"Maine"	"23"	"2000"	"2000"	Suppressed	1274923	Suppressed
	"Maine"	"23"	"2001"	"2001"	Suppressed	1285692	Suppressed
	"Maine"	"23"	"2002"	"2002"	Suppressed	1295960	Suppressed
	"Maine"	"23"	"2003"	"2003"	Suppressed	1306513	Suppressed
	"Maine"	"23"	"2004"	"2004"	21	1313688	1.6
	"Maine"	"23"	"2005"	"2005"	20	1318787	1.5
	"Maine"	"23"	"2006"	"2006"	22	1323619	1.7
	"Maine"	"23"	"2007"	"2007"	28	1327040	2.1
	"Maine"	"23"	"2008"	"2008"	Suppressed	1330509	Suppressed
	"Maine"	"23"	"2009"	"2009"	Suppressed	1329590	Suppressed
	"Maine"	"23"	"2010"	"2010"	Suppressed	1328361	Suppressed
	"Maine"	"23"	"2011"	"2011"	14	1328188	Unreliable
	"Maine"	"23"	"2012"	"2012"	Suppressed	1329192	Suppressed
	"Maine"	"23"	"2013"	"2013"	Suppressed	1328302	Suppressed
	"Maine"	"23"	"2014"	"2014"	23	1330089	1.7
	"Maine"	"23"	"2015"	"2015"	35	1329328	2.6
	"Maine"	"23"	"2016"	"2016"	62	1331479	4.7
	"Maine"	"23"	"2017"	"2017"	96	1335907	7.2
	"Maine"	"23"	"2018"	"2018"	96	1338404	7.2
	"Maine"	"23"	"2019"	"2019"	108	1344212	8.0
	"Maryland"	"24"	"1999"	"1999"	143	5254509	2.7
	"Maryland"	"24"	"2000"	"2000"	130	5296486	2.5
