"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2016"	"2016"	1527	6931071	22.0
	"Arizona"	"04"	"2017"	"2017"	1700	7016270	24.2
	"Arizona"	"04"	"2018"	"2018"	1868	7171646	26.0
	"Arizona"	"04"	"2019"	"2019"	2111	7278717	29.0
"Total"	"Arizona"	"04"			23710	130658024	18.1
	"Arkansas"	"05"	"1999"	"1999"	131	2651860	4.9
	"Arkansas"	"05"	"2000"	"2000"	161	2673400	6.0
	"Arkansas"	"05"	"2001"	"2001"	142	2691571	5.3
	"Arkansas"	"05"	"2002"	"2002"	201	2705927	7.4
	"Arkansas"	"05"	"2003"	"2003"	214	2724816	7.9
	"Arkansas"	"05"	"2004"	"2004"	259	2749686	9.4
	"Arkansas"	"05"	"2005"	"2005"	302	2781097	10.9
	"Arkansas"	"05"	"2006"	"2006"	321	2821761	11.4
	"Arkansas"	"05"	"2007"	"2007"	326	2848650	11.4
	"Arkansas"	"05"	"2008"	"2008"	392	2874554	13.6
	"Arkansas"	"05"	"2009"	"2009"	410	2896843	14.2
	"Arkansas"	"05"	"2010"	"2010"	385	2915918	13.2
	"Arkansas"	"05"	"2011"	"2011"	386	2937979	13.1
	"Arkansas"	"05"	"2012"	"2012"	434	2949131	14.7
	"Arkansas"	"05"	"2013"	"2013"	364	2959373	12.3
	"Arkansas"	"05"	"2014"	"2014"	403	2966369	13.6
	"Arkansas"	"05"	"2015"	"2015"	434	2978204	14.6
	"Arkansas"	"05"	"2016"	"2016"	436	2988248	14.6
	"Arkansas"	"05"	"2017"	"2017"	501	3004279	16.7
	"Arkansas"	"05"	"2018"	"2018"	498	3013825	16.5
	"Arkansas"	"05"	"2019"	"2019"	459	3017804	15.2
"Total"	"Arkansas"	"05"			7159	60151295	11.9
	"California"	"06"	"1999"	"1999"	3173	33499204	9.5
	"California"	"06"	"2000"	"2000"	2356	33871648	7.0
	"California"	"06"	"2001"	"2001"	1528	34479458	4.4
	"California"	"06"	"2002"	"2002"	3648	34871843	10.5
	"California"	"06"	"2003"	"2003"	3869	35253159	11.0
	"California"	"06"	"2004"	"2004"	3866	35574576	10.9
	"California"	"06"	"2005"	"2005"	3986	35827943	11.1
	"California"	"06"	"2006"	"2006"	4272	36021202	11.9
	"California"	"06"	"2007"	"2007"	4505	36250311	12.4
	"California"	"06"	"2008"	"2008"	4512	36604337	12.3
	"California"	"06"	"2009"	"2009"	4753	36961229	12.9
	"California"	"06"	"2010"	"2010"	4676	37253956	12.6
	"California"	"06"	"2011"	"2011"	4791	37691912	12.7
	"California"	"06"	"2012"	"2012"	4692	38041430	12.3
	"California"	"06"	"2013"	"2013"	5221	38332521	13.6
	"California"	"06"	"2014"	"2014"	5276	38802500	13.6
	"California"	"06"	"2015"	"2015"	5375	39144818	13.7
	"California"	"06"	"2016"	"2016"	5398	39250017	13.8
	"California"	"06"	"2017"	"2017"	5690	39536653	14.4
	"California"	"06"	"2018"	"2018"	6115	39557045	15.5
	"California"	"06"	"2019"	"2019"	7044	39512223	17.8
"Total"	"California"	"06"			94746	776337985	12.2
	"Colorado"	"08"	"1999"	"1999"	384	4226018	9.1
	"Colorado"	"08"	"2000"	"2000"	393	4301261	9.1
	"Colorado"	"08"	"2001"	"2001"	460	4425687	10.4
	"Colorado"	"08"	"2002"	"2002"	501	4490406	11.2
	"Colorado"	"08"	"2003"	"2003"	572	4528732	12.6
	"Colorado"	"08"	"2004"	"2004"	561	4575013	12.3
	"Colorado"	"08"	"2005"	"2005"	675	4631888	14.6
	"Colorado"	"08"	"2006"	"2006"	688	4720423	14.6
	"Colorado"	"08"	"2007"	"2007"	792	4803868	16.5
	"Colorado"	"08"	"2008"	"2008"	803	4889730	16.4
	"Colorado"	"08"	"2009"	"2009"	840	4972195	16.9
	"Colorado"	"08"	"2010"	"2010"	713	5029196	14.2
	"Colorado"	"08"	"2011"	"2011"	887	5116796	17.3
	"Colorado"	"08"	"2012"	"2012"	877	5187582	16.9
	"Colorado"	"08"	"2013"	"2013"	910	5268367	17.3
	"Colorado"	"08"	"2014"	"2014"	983	5355866	18.4
	"Colorado"	"08"	"2015"	"2015"	949	5456574	17.4
	"Colorado"	"08"	"2016"	"2016"	1030	5540545	18.6
	"Colorado"	"08"	"2017"	"2017"	1129	5607154	20.1
	"Colorado"	"08"	"2018"	"2018"	1138	5695564	20.0
	"Colorado"	"08"	"2019"	"2019"	1259	5758736	21.9
"Total"	"Colorado"	"08"			16544	104581601	15.8
	"Connecticut"	"09"	"1999"	"1999"	337	3386401	10.0
	"Connecticut"	"09"	"2000"	"2000"	353	3405565	10.4
	"Connecticut"	"09"	"2001"	"2001"	340	3432835	9.9
	"Connecticut"	"09"	"2002"	"2002"	365	3458749	10.6
	"Connecticut"	"09"	"2003"	"2003"	318	3484336	9.1
	"Connecticut"	"09"	"2004"	"2004"	349	3496094	10.0
	"Connecticut"	"09"	"2005"	"2005"	316	3506956	9.0
	"Connecticut"	"09"	"2006"	"2006"	435	3517460	12.4
	"Connecticut"	"09"	"2007"	"2007"	447	3527270	12.7
	"Connecticut"	"09"	"2008"	"2008"	405	3545579	11.4
	"Connecticut"	"09"	"2009"	"2009"	406	3561807	11.4
	"Connecticut"	"09"	"2010"	"2010"	375	3574097	10.5
	"Connecticut"	"09"	"2011"	"2011"	414	3580709	11.6
	"Connecticut"	"09"	"2012"	"2012"	455	3590347	12.7
	"Connecticut"	"09"	"2013"	"2013"	588	3596080	16.4
	"Connecticut"	"09"	"2014"	"2014"	639	3596677	17.8
	"Connecticut"	"09"	"2015"	"2015"	815	3590886	22.7
	"Connecticut"	"09"	"2016"	"2016"	1003	3576452	28.0
	"Connecticut"	"09"	"2017"	"2017"	1102	3588184	30.7
	"Connecticut"	"09"	"2018"	"2018"	1092	3572665	30.6
	"Connecticut"	"09"	"2019"	"2019"	1247	3565287	35.0
"Total"	"Connecticut"	"09"			11801	74154436	15.9
	"Delaware"	"10"	"1999"	"1999"	56	774990	7.2
	"Delaware"	"10"	"2000"	"2000"	74	783600	9.4
	"Delaware"	"10"	"2001"	"2001"	76	795699	9.6
	"Delaware"	"10"	"2002"	"2002"	95	806169	11.8
	"Delaware"	"10"	"2003"	"2003"	100	818003	12.2
	"Delaware"	"10"	"2004"	"2004"	96	830803	11.6
	"Delaware"	"10"	"2005"	"2005"	69	845150	8.2
	"Delaware"	"10"	"2006"	"2006"	92	859268	10.7
	"Delaware"	"10"	"2007"	"2007"	111	871749	12.7
	"Delaware"	"10"	"2008"	"2008"	139	883874	15.7
	"Delaware"	"10"	"2009"	"2009"	158	891730	17.7
	"Delaware"	"10"	"2010"	"2010"	163	897934	18.2
	"Delaware"	"10"	"2011"	"2011"	166	907135	18.3
	"Delaware"	"10"	"2012"	"2012"	149	917092	16.2
	"Delaware"	"10"	"2013"	"2013"	169	925749	18.3
	"Delaware"	"10"	"2014"	"2014"	193	935614	20.6
	"Delaware"	"10"	"2015"	"2015"	210	945934	22.2
	"Delaware"	"10"	"2016"	"2016"	296	952065	31.1
	"Delaware"	"10"	"2017"	"2017"	351	961939	36.5
	"Delaware"	"10"	"2018"	"2018"	406	967171	42.0
	"Delaware"	"10"	"2019"	"2019"	440	973764	45.2
"Total"	"Delaware"	"10"			3609	18545432	19.5
	"District of Columbia"	"11"	"1999"	"1999"	51	570213	8.9
	"District of Columbia"	"11"	"2000"	"2000"	76	572059	13.3
	"District of Columbia"	"11"	"2001"	"2001"	100	574504	17.4
	"District of Columbia"	"11"	"2002"	"2002"	64	573158	11.2
	"District of Columbia"	"11"	"2003"	"2003"	111	568502	19.5
	"District of Columbia"	"11"	"2004"	"2004"	91	567754	16.0
	"District of Columbia"	"11"	"2005"	"2005"	81	567136	14.3
	"District of Columbia"	"11"	"2006"	"2006"	117	570681	20.5
	"District of Columbia"	"11"	"2007"	"2007"	69	574404	12.0
	"District of Columbia"	"11"	"2008"	"2008"	68	580236	11.7
	"District of Columbia"	"11"	"2009"	"2009"	29	592228	4.9
	"District of Columbia"	"11"	"2010"	"2010"	84	601723	14.0
	"District of Columbia"	"11"	"2011"	"2011"	97	617996	15.7
	"District of Columbia"	"11"	"2012"	"2012"	79	632323	12.5
	"District of Columbia"	"11"	"2013"	"2013"	105	646449	16.2
	"District of Columbia"	"11"	"2014"	"2014"	100	658893	15.2
	"District of Columbia"	"11"	"2015"	"2015"	132	672228	19.6
	"District of Columbia"	"11"	"2016"	"2016"	278	681170	40.8
	"District of Columbia"	"11"	"2017"	"2017"	318	693972	45.8
	"District of Columbia"	"11"	"2018"	"2018"	263	702455	37.4
	"District of Columbia"	"11"	"2019"	"2019"	322	705749	45.6
"Total"	"District of Columbia"	"11"			2635	12923833	20.4
	"Florida"	"12"	"1999"	"1999"	1085	15759421	6.9
	"Florida"	"12"	"2000"	"2000"	1265	15982378	7.9
	"Florida"	"12"	"2001"	"2001"	1893	16356966	11.6
	"Florida"	"12"	"2002"	"2002"	2082	16689370	12.5
	"Florida"	"12"	"2003"	"2003"	2237	17004085	13.2
	"Florida"	"12"	"2004"	"2004"	2516	17415318	14.4
	"Florida"	"12"	"2005"	"2005"	2637	17842038	14.8
	"Florida"	"12"	"2006"	"2006"	2892	18166990	15.9
	"Florida"	"12"	"2007"	"2007"	3019	18367842	16.4
	"Florida"	"12"	"2008"	"2008"	3164	18527305	17.1
	"Florida"	"12"	"2009"	"2009"	3325	18652644	17.8
	"Florida"	"12"	"2010"	"2010"	3276	18801310	17.4
	"Florida"	"12"	"2011"	"2011"	3147	19057542	16.5
	"Florida"	"12"	"2012"	"2012"	2859	19317568	14.8
	"Florida"	"12"	"2013"	"2013"	2672	19552860	13.7
	"Florida"	"12"	"2014"	"2014"	2826	19893297	14.2
	"Florida"	"12"	"2015"	"2015"	3428	20271272	16.9
	"Florida"	"12"	"2016"	"2016"	4943	20612439	24.0
	"Florida"	"12"	"2017"	"2017"	5336	20984400	25.4
	"Florida"	"12"	"2018"	"2018"	4991	21299325	23.4
	"Florida"	"12"	"2019"	"2019"	5552	21477737	25.9
"Total"	"Florida"	"12"			65145	392032107	16.6
	"Georgia"	"13"	"1999"	"1999"	329	8045965	4.1
	"Georgia"	"13"	"2000"	"2000"	441	8186453	5.4
	"Georgia"	"13"	"2001"	"2001"	577	8377038	6.9
	"Georgia"	"13"	"2002"	"2002"	624	8508256	7.3
	"Georgia"	"13"	"2003"	"2003"	666	8622793	7.7
	"Georgia"	"13"	"2004"	"2004"	730	8769252	8.3
	"Georgia"	"13"	"2005"	"2005"	814	8925922	9.1
	"Georgia"	"13"	"2006"	"2006"	922	9155813	10.1
	"Georgia"	"13"	"2007"	"2007"	994	9349988	10.6
	"Georgia"	"13"	"2008"	"2008"	1013	9504843	10.7
	"Georgia"	"13"	"2009"	"2009"	1066	9620846	11.1
	"Georgia"	"13"	"2010"	"2010"	1127	9687653	11.6
	"Georgia"	"13"	"2011"	"2011"	1115	9815210	11.4
	"Georgia"	"13"	"2012"	"2012"	1128	9919945	11.4
	"Georgia"	"13"	"2013"	"2013"	1161	9992167	11.6
	"Georgia"	"13"	"2014"	"2014"	1269	10097343	12.6
	"Georgia"	"13"	"2015"	"2015"	1377	10214860	13.5
	"Georgia"	"13"	"2016"	"2016"	1468	10310371	14.2
	"Georgia"	"13"	"2017"	"2017"	1654	10429379	15.9
	"Georgia"	"13"	"2018"	"2018"	1535	10519475	14.6
	"Georgia"	"13"	"2019"	"2019"	1512	10617423	14.2
"Total"	"Georgia"	"13"			21522	198670995	10.8
	"Hawaii"	"15"	"1999"	"1999"	89	1210300	7.4
	"Hawaii"	"15"	"2000"	"2000"	67	1211537	5.5
	"Hawaii"	"15"	"2001"	"2001"	82	1225948	6.7
	"Hawaii"	"15"	"2002"	"2002"	85	1239613	6.9
	"Hawaii"	"15"	"2003"	"2003"	102	1251154	8.2
	"Hawaii"	"15"	"2004"	"2004"	129	1273569	10.1
	"Hawaii"	"15"	"2005"	"2005"	144	1292729	11.1
	"Hawaii"	"15"	"2006"	"2006"	111	1309731	8.5
	"Hawaii"	"15"	"2007"	"2007"	157	1315675	11.9
	"Hawaii"	"15"	"2008"	"2008"	131	1332213	9.8
	"Hawaii"	"15"	"2009"	"2009"	147	1346717	10.9
	"Hawaii"	"15"	"2010"	"2010"	160	1360301	11.8
	"Hawaii"	"15"	"2011"	"2011"	192	1374810	14.0
	"Hawaii"	"15"	"2012"	"2012"	168	1392313	12.1
	"Hawaii"	"15"	"2013"	"2013"	167	1404054	11.9
	"Hawaii"	"15"	"2014"	"2014"	178	1419561	12.5
	"Hawaii"	"15"	"2015"	"2015"	191	1431603	13.3
	"Hawaii"	"15"	"2016"	"2016"	227	1428557	15.9
	"Hawaii"	"15"	"2017"	"2017"	234	1427538	16.4
	"Hawaii"	"15"	"2018"	"2018"	229	1420491	16.1
	"Hawaii"	"15"	"2019"	"2019"	257	1415872	18.2
"Total"	"Hawaii"	"15"			3247	28084286	11.6
	"Idaho"	"16"	"1999"	"1999"	67	1275674	5.3
	"Idaho"	"16"	"2000"	"2000"	69	1293953	5.3
	"Idaho"	"16"	"2001"	"2001"	104	1319962	7.9
	"Idaho"	"16"	"2002"	"2002"	124	1340372	9.3
	"Idaho"	"16"	"2003"	"2003"	108	1363380	7.9
	"Idaho"	"16"	"2004"	"2004"	108	1391802	7.8
	"Idaho"	"16"	"2005"	"2005"	116	1428241	8.1
	"Idaho"	"16"	"2006"	"2006"	138	1468669	9.4
	"Idaho"	"16"	"2007"	"2007"	138	1505105	9.2
	"Idaho"	"16"	"2008"	"2008"	154	1534320	10.0
	"Idaho"	"16"	"2009"	"2009"	185	1554439	11.9
	"Idaho"	"16"	"2010"	"2010"	186	1567582	11.9
	"Idaho"	"16"	"2011"	"2011"	206	1584985	13.0
	"Idaho"	"16"	"2012"	"2012"	194	1595728	12.2
	"Idaho"	"16"	"2013"	"2013"	228	1612136	14.1
	"Idaho"	"16"	"2014"	"2014"	226	1634464	13.8
	"Idaho"	"16"	"2015"	"2015"	233	1654930	14.1
	"Idaho"	"16"	"2016"	"2016"	269	1683140	16.0
	"Idaho"	"16"	"2017"	"2017"	262	1716943	15.3
	"Idaho"	"16"	"2018"	"2018"	275	1754208	15.7
	"Idaho"	"16"	"2019"	"2019"	290	1787065	16.2
"Total"	"Idaho"	"16"			3680	32067098	11.5
	"Illinois"	"17"	"1999"	"1999"	1026	12359020	8.3
	"Illinois"	"17"	"2000"	"2000"	1061	12419293	8.5
	"Illinois"	"17"	"2001"	"2001"	1078	12488445	8.6
	"Illinois"	"17"	"2002"	"2002"	1157	12525556	9.2
	"Illinois"	"17"	"2003"	"2003"	1007	12556006	8.0
	"Illinois"	"17"	"2004"	"2004"	1207	12589773	9.6
	"Illinois"	"17"	"2005"	"2005"	1263	12609903	10.0
	"Illinois"	"17"	"2006"	"2006"	1557	12643955	12.3
	"Illinois"	"17"	"2007"	"2007"	1394	12695866	11.0
	"Illinois"	"17"	"2008"	"2008"	1505	12747038	11.8
	"Illinois"	"17"	"2009"	"2009"	1541	12796778	12.0
	"Illinois"	"17"	"2010"	"2010"	1443	12830632	11.2
	"Illinois"	"17"	"2011"	"2011"	1549	12869257	12.0
	"Illinois"	"17"	"2012"	"2012"	1791	12875255	13.9
	"Illinois"	"17"	"2013"	"2013"	1754	12882135	13.6
	"Illinois"	"17"	"2014"	"2014"	1865	12880580	14.5
	"Illinois"	"17"	"2015"	"2015"	1975	12859995	15.4
	"Illinois"	"17"	"2016"	"2016"	2570	12801539	20.1
	"Illinois"	"17"	"2017"	"2017"	2957	12802023	23.1
	"Illinois"	"17"	"2018"	"2018"	2901	12741080	22.8
	"Illinois"	"17"	"2019"	"2019"	2974	12671821	23.5
"Total"	"Illinois"	"17"			35575	266645950	13.3
	"Indiana"	"18"	"1999"	"1999"	222	6044969	3.7
	"Indiana"	"18"	"2000"	"2000"	247	6080485	4.1
	"Indiana"	"18"	"2001"	"2001"	314	6127760	5.1
	"Indiana"	"18"	"2002"	"2002"	330	6155967	5.4
	"Indiana"	"18"	"2003"	"2003"	481	6196638	7.8
	"Indiana"	"18"	"2004"	"2004"	594	6233007	9.5
	"Indiana"	"18"	"2005"	"2005"	659	6278616	10.5
	"Indiana"	"18"	"2006"	"2006"	782	6332669	12.3
	"Indiana"	"18"	"2007"	"2007"	829	6379599	13.0
	"Indiana"	"18"	"2008"	"2008"	876	6424806	13.6
	"Indiana"	"18"	"2009"	"2009"	952	6459325	14.7
	"Indiana"	"18"	"2010"	"2010"	981	6483802	15.1
	"Indiana"	"18"	"2011"	"2011"	1064	6516922	16.3
	"Indiana"	"18"	"2012"	"2012"	1098	6537334	16.8
	"Indiana"	"18"	"2013"	"2013"	1183	6570902	18.0
	"Indiana"	"18"	"2014"	"2014"	1273	6596855	19.3
	"Indiana"	"18"	"2015"	"2015"	1364	6619680	20.6
	"Indiana"	"18"	"2016"	"2016"	1653	6633053	24.9
	"Indiana"	"18"	"2017"	"2017"	2006	6666818	30.1
	"Indiana"	"18"	"2018"	"2018"	1783	6691878	26.6
	"Indiana"	"18"	"2019"	"2019"	1863	6732219	27.7
"Total"	"Indiana"	"18"			20554	134763304	15.3
	"Iowa"	"19"	"1999"	"1999"	63	2917634	2.2
	"Iowa"	"19"	"2000"	"2000"	86	2926324	2.9
	"Iowa"	"19"	"2001"	"2001"	101	2931997	3.4
	"Iowa"	"19"	"2002"	"2002"	113	2934234	3.9
	"Iowa"	"19"	"2003"	"2003"	115	2941999	3.9
	"Iowa"	"19"	"2004"	"2004"	142	2953635	4.8
	"Iowa"	"19"	"2005"	"2005"	166	2964454	5.6
	"Iowa"	"19"	"2006"	"2006"	208	2982644	7.0
	"Iowa"	"19"	"2007"	"2007"	233	2999212	7.8
	"Iowa"	"19"	"2008"	"2008"	251	3016734	8.3
	"Iowa"	"19"	"2009"	"2009"	239	3032870	7.9
	"Iowa"	"19"	"2010"	"2010"	303	3046355	9.9
	"Iowa"	"19"	"2011"	"2011"	290	3062309	9.5
	"Iowa"	"19"	"2012"	"2012"	292	3074186	9.5
	"Iowa"	"19"	"2013"	"2013"	314	3090416	10.2
	"Iowa"	"19"	"2014"	"2014"	303	3107126	9.8
	"Iowa"	"19"	"2015"	"2015"	369	3123899	11.8
	"Iowa"	"19"	"2016"	"2016"	375	3134693	12.0
	"Iowa"	"19"	"2017"	"2017"	399	3145711	12.7
	"Iowa"	"19"	"2018"	"2018"	349	3156145	11.1
	"Iowa"	"19"	"2019"	"2019"	436	3155070	13.8
"Total"	"Iowa"	"19"			5147	63697647	8.1
	"Kansas"	"20"	"1999"	"1999"	96	2678338	3.6
	"Kansas"	"20"	"2000"	"2000"	113	2688418	4.2
	"Kansas"	"20"	"2001"	"2001"	150	2702162	5.6
	"Kansas"	"20"	"2002"	"2002"	187	2713535	6.9
	"Kansas"	"20"	"2003"	"2003"	205	2723004	7.5
	"Kansas"	"20"	"2004"	"2004"	251	2734373	9.2
	"Kansas"	"20"	"2005"	"2005"	263	2745299	9.6
	"Kansas"	"20"	"2006"	"2006"	281	2762931	10.2
	"Kansas"	"20"	"2007"	"2007"	299	2783785	10.7
	"Kansas"	"20"	"2008"	"2008"	246	2808076	8.8
	"Kansas"	"20"	"2009"	"2009"	345	2832704	12.2
	"Kansas"	"20"	"2010"	"2010"	310	2853118	10.9
	"Kansas"	"20"	"2011"	"2011"	330	2871238	11.5
	"Kansas"	"20"	"2012"	"2012"	357	2885905	12.4
	"Kansas"	"20"	"2013"	"2013"	382	2893957	13.2
	"Kansas"	"20"	"2014"	"2014"	391	2904021	13.5
	"Kansas"	"20"	"2015"	"2015"	384	2911641	13.2
	"Kansas"	"20"	"2016"	"2016"	375	2907289	12.9
	"Kansas"	"20"	"2017"	"2017"	384	2913123	13.2
	"Kansas"	"20"	"2018"	"2018"	407	2911505	14.0
	"Kansas"	"20"	"2019"	"2019"	471	2913314	16.2
"Total"	"Kansas"	"20"			6227	59137736	10.5
	"Kentucky"	"21"	"1999"	"1999"	229	4018053	5.7
	"Kentucky"	"21"	"2000"	"2000"	264	4041769	6.5
	"Kentucky"	"21"	"2001"	"2001"	366	4068132	9.0
	"Kentucky"	"21"	"2002"	"2002"	468	4089875	11.4
	"Kentucky"	"21"	"2003"	"2003"	599	4117170	14.5
	"Kentucky"	"21"	"2004"	"2004"	583	4146101	14.1
	"Kentucky"	"21"	"2005"	"2005"	687	4182742	16.4
	"Kentucky"	"21"	"2006"	"2006"	772	4219239	18.3
	"Kentucky"	"21"	"2007"	"2007"	734	4256672	17.2
	"Kentucky"	"21"	"2008"	"2008"	805	4289878	18.8
	"Kentucky"	"21"	"2009"	"2009"	835	4317074	19.3
	"Kentucky"	"21"	"2010"	"2010"	1089	4339367	25.1
	"Kentucky"	"21"	"2011"	"2011"	1146	4369356	26.2
	"Kentucky"	"21"	"2012"	"2012"	1166	4380415	26.6
	"Kentucky"	"21"	"2013"	"2013"	1092	4395295	24.8
	"Kentucky"	"21"	"2014"	"2014"	1152	4413457	26.1
	"Kentucky"	"21"	"2015"	"2015"	1361	4425092	30.8
	"Kentucky"	"21"	"2016"	"2016"	1490	4436974	33.6
	"Kentucky"	"21"	"2017"	"2017"	1631	4454189	36.6
	"Kentucky"	"21"	"2018"	"2018"	1397	4468402	31.3
	"Kentucky"	"21"	"2019"	"2019"	1467	4467673	32.8
"Total"	"Kentucky"	"21"			19333	89896925	21.5
	"Louisiana"	"22"	"1999"	"1999"	221	4460811	5.0
	"Louisiana"	"22"	"2000"	"2000"	265	4468976	5.9
	"Louisiana"	"22"	"2001"	"2001"	292	4477875	6.5
	"Louisiana"	"22"	"2002"	"2002"	410	4497267	9.1
	"Louisiana"	"22"	"2003"	"2003"	591	4521042	13.1
	"Louisiana"	"22"	"2004"	"2004"	606	4552238	13.3
	"Louisiana"	"22"	"2005"	"2005"	744	4576628	16.3
	"Louisiana"	"22"	"2006"	"2006"	771	4302665	17.9
	"Louisiana"	"22"	"2007"	"2007"	873	4375581	20.0
	"Louisiana"	"22"	"2008"	"2008"	716	4435586	16.1
	"Louisiana"	"22"	"2009"	"2009"	666	4491648	14.8
	"Louisiana"	"22"	"2010"	"2010"	666	4533372	14.7
	"Louisiana"	"22"	"2011"	"2011"	684	4574836	15.0
	"Louisiana"	"22"	"2012"	"2012"	637	4601893	13.8
	"Louisiana"	"22"	"2013"	"2013"	866	4625470	18.7
	"Louisiana"	"22"	"2014"	"2014"	885	4649676	19.0
	"Louisiana"	"22"	"2015"	"2015"	961	4670724	20.6
	"Louisiana"	"22"	"2016"	"2016"	1116	4681666	23.8
	"Louisiana"	"22"	"2017"	"2017"	1248	4684333	26.6
	"Louisiana"	"22"	"2018"	"2018"	1290	4659978	27.7
	"Louisiana"	"22"	"2019"	"2019"	1433	4648794	30.8
"Total"	"Louisiana"	"22"			15941	95491059	16.7
	"Maine"	"23"	"1999"	"1999"	82	1266808	6.5
	"Maine"	"23"	"2000"	"2000"	67	1274923	5.3
	"Maine"	"23"	"2001"	"2001"	96	1285692	7.5
	"Maine"	"23"	"2002"	"2002"	156	1295960	12.0
	"Maine"	"23"	"2003"	"2003"	146	1306513	11.2
	"Maine"	"23"	"2004"	"2004"	161	1313688	12.3
	"Maine"	"23"	"2005"	"2005"	178	1318787	13.5
	"Maine"	"23"	"2006"	"2006"	166	1323619	12.5
	"Maine"	"23"	"2007"	"2007"	168	1327040	12.7
	"Maine"	"23"	"2008"	"2008"	170	1330509	12.8
	"Maine"	"23"	"2009"	"2009"	185	1329590	13.9
	"Maine"	"23"	"2010"	"2010"	143	1328361	10.8
	"Maine"	"23"	"2011"	"2011"	173	1328188	13.0
	"Maine"	"23"	"2012"	"2012"	170	1329192	12.8
	"Maine"	"23"	"2013"	"2013"	186	1328302	14.0
	"Maine"	"23"	"2014"	"2014"	225	1330089	16.9
