"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2010"	"2010"	67	710231	9.4
	"Alaska"	"02"	"2011"	"2011"	56	722718	7.7
	"Alaska"	"02"	"2012"	"2012"	53	731449	7.2
	"Alaska"	"02"	"2013"	"2013"	50	735132	6.8
	"Alaska"	"02"	"2014"	"2014"	57	736732	7.7
	"Alaska"	"02"	"2015"	"2015"	70	738432	9.5
	"Alaska"	"02"	"2016"	"2016"	65	741894	8.8
	"Alaska"	"02"	"2017"	"2017"	83	739795	11.2
	"Alaska"	"02"	"2018"	"2018"	60	737438	8.1
	"Alaska"	"02"	"2019"	"2019"	77	731545	10.5
	"Arizona"	"04"	"1999"	"1999"	122	5023823	2.4
	"Arizona"	"04"	"2000"	"2000"	125	5130632	2.4
	"Arizona"	"04"	"2001"	"2001"	130	5273477	2.5
	"Arizona"	"04"	"2002"	"2002"	207	5396255	3.8
	"Arizona"	"04"	"2003"	"2003"	223	5510364	4.0
	"Arizona"	"04"	"2004"	"2004"	231	5652404	4.1
	"Arizona"	"04"	"2005"	"2005"	284	5839077	4.9
	"Arizona"	"04"	"2006"	"2006"	316	6029141	5.2
	"Arizona"	"04"	"2007"	"2007"	336	6167681	5.4
	"Arizona"	"04"	"2008"	"2008"	384	6280362	6.1
	"Arizona"	"04"	"2009"	"2009"	446	6343154	7.0
	"Arizona"	"04"	"2010"	"2010"	467	6392017	7.3
	"Arizona"	"04"	"2011"	"2011"	409	6482505	6.3
	"Arizona"	"04"	"2012"	"2012"	425	6553255	6.5
	"Arizona"	"04"	"2013"	"2013"	360	6626624	5.4
	"Arizona"	"04"	"2014"	"2014"	401	6731484	6.0
	"Arizona"	"04"	"2015"	"2015"	430	6828065	6.3
	"Arizona"	"04"	"2016"	"2016"	494	6931071	7.1
	"Arizona"	"04"	"2017"	"2017"	643	7016270	9.2
	"Arizona"	"04"	"2018"	"2018"	828	7171646	11.5
	"Arizona"	"04"	"2019"	"2019"	1075	7278717	14.8
	"Arkansas"	"05"	"1999"	"1999"	23	2651860	0.9
	"Arkansas"	"05"	"2000"	"2000"	15	2673400	Unreliable
	"Arkansas"	"05"	"2001"	"2001"	27	2691571	1.0
	"Arkansas"	"05"	"2002"	"2002"	86	2705927	3.2
	"Arkansas"	"05"	"2003"	"2003"	93	2724816	3.4
	"Arkansas"	"05"	"2004"	"2004"	125	2749686	4.5
	"Arkansas"	"05"	"2005"	"2005"	119	2781097	4.3
	"Arkansas"	"05"	"2006"	"2006"	140	2821761	5.0
	"Arkansas"	"05"	"2007"	"2007"	151	2848650	5.3
	"Arkansas"	"05"	"2008"	"2008"	203	2874554	7.1
	"Arkansas"	"05"	"2009"	"2009"	215	2896843	7.4
	"Arkansas"	"05"	"2010"	"2010"	186	2915918	6.4
	"Arkansas"	"05"	"2011"	"2011"	164	2937979	5.6
	"Arkansas"	"05"	"2012"	"2012"	171	2949131	5.8
	"Arkansas"	"05"	"2013"	"2013"	163	2959373	5.5
	"Arkansas"	"05"	"2014"	"2014"	163	2966369	5.5
	"Arkansas"	"05"	"2015"	"2015"	191	2978204	6.4
	"Arkansas"	"05"	"2016"	"2016"	158	2988248	5.3
	"Arkansas"	"05"	"2017"	"2017"	182	3004279	6.1
	"Arkansas"	"05"	"2018"	"2018"	194	3013825	6.4
	"Arkansas"	"05"	"2019"	"2019"	191	3017804	6.3
	"California"	"06"	"1999"	"1999"	1122	33499204	3.3
	"California"	"06"	"2000"	"2000"	766	33871648	2.3
	"California"	"06"	"2001"	"2001"	410	34479458	1.2
	"California"	"06"	"2002"	"2002"	1164	34871843	3.3
	"California"	"06"	"2003"	"2003"	1117	35253159	3.2
	"California"	"06"	"2004"	"2004"	1113	35574576	3.1
	"California"	"06"	"2005"	"2005"	1127	35827943	3.1
	"California"	"06"	"2006"	"2006"	1217	36021202	3.4
	"California"	"06"	"2007"	"2007"	1362	36250311	3.8
	"California"	"06"	"2008"	"2008"	1528	36604337	4.2
	"California"	"06"	"2009"	"2009"	1735	36961229	4.7
	"California"	"06"	"2010"	"2010"	1680	37253956	4.5
	"California"	"06"	"2011"	"2011"	1659	37691912	4.4
	"California"	"06"	"2012"	"2012"	1431	38041430	3.8
	"California"	"06"	"2013"	"2013"	1543	38332521	4.0
	"California"	"06"	"2014"	"2014"	1549	38802500	4.0
	"California"	"06"	"2015"	"2015"	1499	39144818	3.8
	"California"	"06"	"2016"	"2016"	1540	39250017	3.9
	"California"	"06"	"2017"	"2017"	1662	39536653	4.2
	"California"	"06"	"2018"	"2018"	1867	39557045	4.7
	"California"	"06"	"2019"	"2019"	2600	39512223	6.6
	"Colorado"	"08"	"1999"	"1999"	77	4226018	1.8
	"Colorado"	"08"	"2000"	"2000"	95	4301261	2.2
	"Colorado"	"08"	"2001"	"2001"	129	4425687	2.9
	"Colorado"	"08"	"2002"	"2002"	128	4490406	2.9
	"Colorado"	"08"	"2003"	"2003"	127	4528732	2.8
	"Colorado"	"08"	"2004"	"2004"	143	4575013	3.1
	"Colorado"	"08"	"2005"	"2005"	189	4631888	4.1
	"Colorado"	"08"	"2006"	"2006"	213	4720423	4.5
	"Colorado"	"08"	"2007"	"2007"	286	4803868	6.0
	"Colorado"	"08"	"2008"	"2008"	257	4889730	5.3
	"Colorado"	"08"	"2009"	"2009"	290	4972195	5.8
	"Colorado"	"08"	"2010"	"2010"	245	5029196	4.9
	"Colorado"	"08"	"2011"	"2011"	313	5116796	6.1
	"Colorado"	"08"	"2012"	"2012"	302	5187582	5.8
	"Colorado"	"08"	"2013"	"2013"	307	5268367	5.8
	"Colorado"	"08"	"2014"	"2014"	361	5355866	6.7
	"Colorado"	"08"	"2015"	"2015"	340	5456574	6.2
	"Colorado"	"08"	"2016"	"2016"	327	5540545	5.9
	"Colorado"	"08"	"2017"	"2017"	389	5607154	6.9
	"Colorado"	"08"	"2018"	"2018"	385	5695564	6.8
	"Colorado"	"08"	"2019"	"2019"	476	5758736	8.3
	"Connecticut"	"09"	"1999"	"1999"	32	3386401	0.9
	"Connecticut"	"09"	"2000"	"2000"	28	3405565	0.8
	"Connecticut"	"09"	"2001"	"2001"	42	3432835	1.2
	"Connecticut"	"09"	"2002"	"2002"	56	3458749	1.6
	"Connecticut"	"09"	"2003"	"2003"	47	3484336	1.3
	"Connecticut"	"09"	"2004"	"2004"	81	3496094	2.3
	"Connecticut"	"09"	"2005"	"2005"	73	3506956	2.1
	"Connecticut"	"09"	"2006"	"2006"	108	3517460	3.1
	"Connecticut"	"09"	"2007"	"2007"	105	3527270	3.0
	"Connecticut"	"09"	"2008"	"2008"	102	3545579	2.9
	"Connecticut"	"09"	"2009"	"2009"	92	3561807	2.6
	"Connecticut"	"09"	"2010"	"2010"	104	3574097	2.9
	"Connecticut"	"09"	"2011"	"2011"	90	3580709	2.5
	"Connecticut"	"09"	"2012"	"2012"	75	3590347	2.1
	"Connecticut"	"09"	"2013"	"2013"	223	3596080	6.2
	"Connecticut"	"09"	"2014"	"2014"	267	3596677	7.4
	"Connecticut"	"09"	"2015"	"2015"	417	3590886	11.6
	"Connecticut"	"09"	"2016"	"2016"	675	3576452	18.9
	"Connecticut"	"09"	"2017"	"2017"	847	3588184	23.6
	"Connecticut"	"09"	"2018"	"2018"	892	3572665	25.0
	"Connecticut"	"09"	"2019"	"2019"	1074	3565287	30.1
	"Delaware"	"10"	"1999"	"1999"	Suppressed	774990	Suppressed
	"Delaware"	"10"	"2000"	"2000"	18	783600	Unreliable
	"Delaware"	"10"	"2001"	"2001"	20	795699	2.5
	"Delaware"	"10"	"2002"	"2002"	34	806169	4.2
	"Delaware"	"10"	"2003"	"2003"	36	818003	4.4
	"Delaware"	"10"	"2004"	"2004"	28	830803	3.4
	"Delaware"	"10"	"2005"	"2005"	24	845150	2.8
	"Delaware"	"10"	"2006"	"2006"	34	859268	4.0
	"Delaware"	"10"	"2007"	"2007"	40	871749	4.6
	"Delaware"	"10"	"2008"	"2008"	51	883874	5.8
	"Delaware"	"10"	"2009"	"2009"	78	891730	8.7
	"Delaware"	"10"	"2010"	"2010"	88	897934	9.8
	"Delaware"	"10"	"2011"	"2011"	87	907135	9.6
	"Delaware"	"10"	"2012"	"2012"	53	917092	5.8
	"Delaware"	"10"	"2013"	"2013"	67	925749	7.2
	"Delaware"	"10"	"2014"	"2014"	80	935614	8.6
	"Delaware"	"10"	"2015"	"2015"	80	945934	8.5
	"Delaware"	"10"	"2016"	"2016"	117	952065	12.3
	"Delaware"	"10"	"2017"	"2017"	219	961939	22.8
	"Delaware"	"10"	"2018"	"2018"	322	967171	33.3
	"Delaware"	"10"	"2019"	"2019"	377	973764	38.7
	"District of Columbia"	"11"	"1999"	"1999"	Suppressed	570213	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	Suppressed	572059	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	Suppressed	574504	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	Suppressed	573158	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	14	568502	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	25	567754	4.4
	"District of Columbia"	"11"	"2005"	"2005"	18	567136	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	28	570681	4.9
	"District of Columbia"	"11"	"2007"	"2007"	11	574404	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	17	580236	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	Suppressed	592228	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	15	601723	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	27	617996	4.4
	"District of Columbia"	"11"	"2012"	"2012"	20	632323	3.2
	"District of Columbia"	"11"	"2013"	"2013"	22	646449	3.4
	"District of Columbia"	"11"	"2014"	"2014"	34	658893	5.2
	"District of Columbia"	"11"	"2015"	"2015"	51	672228	7.6
	"District of Columbia"	"11"	"2016"	"2016"	169	681170	24.8
	"District of Columbia"	"11"	"2017"	"2017"	213	693972	30.7
	"District of Columbia"	"11"	"2018"	"2018"	177	702455	25.2
	"District of Columbia"	"11"	"2019"	"2019"	233	705749	33.0
	"Florida"	"12"	"1999"	"1999"	247	15759421	1.6
	"Florida"	"12"	"2000"	"2000"	367	15982378	2.3
	"Florida"	"12"	"2001"	"2001"	658	16356966	4.0
	"Florida"	"12"	"2002"	"2002"	744	16689370	4.5
	"Florida"	"12"	"2003"	"2003"	851	17004085	5.0
	"Florida"	"12"	"2004"	"2004"	1080	17415318	6.2
	"Florida"	"12"	"2005"	"2005"	996	17842038	5.6
	"Florida"	"12"	"2006"	"2006"	1201	18166990	6.6
	"Florida"	"12"	"2007"	"2007"	1371	18367842	7.5
	"Florida"	"12"	"2008"	"2008"	1359	18527305	7.3
	"Florida"	"12"	"2009"	"2009"	1529	18652644	8.2
	"Florida"	"12"	"2010"	"2010"	1655	18801310	8.8
	"Florida"	"12"	"2011"	"2011"	1548	19057542	8.1
	"Florida"	"12"	"2012"	"2012"	1266	19317568	6.6
	"Florida"	"12"	"2013"	"2013"	1141	19552860	5.8
	"Florida"	"12"	"2014"	"2014"	1183	19893297	5.9
	"Florida"	"12"	"2015"	"2015"	1459	20271272	7.2
	"Florida"	"12"	"2016"	"2016"	2464	20612439	12.0
	"Florida"	"12"	"2017"	"2017"	2995	20984400	14.3
	"Florida"	"12"	"2018"	"2018"	2994	21299325	14.1
	"Florida"	"12"	"2019"	"2019"	3597	21477737	16.7
	"Georgia"	"13"	"1999"	"1999"	51	8045965	0.6
	"Georgia"	"13"	"2000"	"2000"	99	8186453	1.2
	"Georgia"	"13"	"2001"	"2001"	166	8377038	2.0
	"Georgia"	"13"	"2002"	"2002"	177	8508256	2.1
	"Georgia"	"13"	"2003"	"2003"	193	8622793	2.2
	"Georgia"	"13"	"2004"	"2004"	232	8769252	2.6
	"Georgia"	"13"	"2005"	"2005"	281	8925922	3.1
	"Georgia"	"13"	"2006"	"2006"	320	9155813	3.5
	"Georgia"	"13"	"2007"	"2007"	364	9349988	3.9
	"Georgia"	"13"	"2008"	"2008"	374	9504843	3.9
	"Georgia"	"13"	"2009"	"2009"	460	9620846	4.8
	"Georgia"	"13"	"2010"	"2010"	513	9687653	5.3
	"Georgia"	"13"	"2011"	"2011"	501	9815210	5.1
	"Georgia"	"13"	"2012"	"2012"	478	9919945	4.8
	"Georgia"	"13"	"2013"	"2013"	450	9992167	4.5
	"Georgia"	"13"	"2014"	"2014"	601	10097343	6.0
	"Georgia"	"13"	"2015"	"2015"	708	10214860	6.9
	"Georgia"	"13"	"2016"	"2016"	735	10310371	7.1
	"Georgia"	"13"	"2017"	"2017"	900	10429379	8.6
	"Georgia"	"13"	"2018"	"2018"	723	10519475	6.9
	"Georgia"	"13"	"2019"	"2019"	747	10617423	7.0
	"Hawaii"	"15"	"1999"	"1999"	28	1210300	2.3
	"Hawaii"	"15"	"2000"	"2000"	27	1211537	2.2
	"Hawaii"	"15"	"2001"	"2001"	33	1225948	2.7
	"Hawaii"	"15"	"2002"	"2002"	44	1239613	3.5
	"Hawaii"	"15"	"2003"	"2003"	33	1251154	2.6
	"Hawaii"	"15"	"2004"	"2004"	53	1273569	4.2
	"Hawaii"	"15"	"2005"	"2005"	59	1292729	4.6
	"Hawaii"	"15"	"2006"	"2006"	49	1309731	3.7
	"Hawaii"	"15"	"2007"	"2007"	70	1315675	5.3
	"Hawaii"	"15"	"2008"	"2008"	48	1332213	3.6
	"Hawaii"	"15"	"2009"	"2009"	54	1346717	4.0
	"Hawaii"	"15"	"2010"	"2010"	62	1360301	4.6
	"Hawaii"	"15"	"2011"	"2011"	67	1374810	4.9
	"Hawaii"	"15"	"2012"	"2012"	52	1392313	3.7
	"Hawaii"	"15"	"2013"	"2013"	59	1404054	4.2
	"Hawaii"	"15"	"2014"	"2014"	50	1419561	3.5
	"Hawaii"	"15"	"2015"	"2015"	53	1431603	3.7
	"Hawaii"	"15"	"2016"	"2016"	66	1428557	4.6
	"Hawaii"	"15"	"2017"	"2017"	46	1427538	3.2
	"Hawaii"	"15"	"2018"	"2018"	45	1420491	3.2
	"Hawaii"	"15"	"2019"	"2019"	41	1415872	2.9
	"Idaho"	"16"	"1999"	"1999"	20	1275674	1.6
	"Idaho"	"16"	"2000"	"2000"	22	1293953	1.7
	"Idaho"	"16"	"2001"	"2001"	43	1319962	3.3
	"Idaho"	"16"	"2002"	"2002"	39	1340372	2.9
	"Idaho"	"16"	"2003"	"2003"	50	1363380	3.7
	"Idaho"	"16"	"2004"	"2004"	42	1391802	3.0
	"Idaho"	"16"	"2005"	"2005"	42	1428241	2.9
	"Idaho"	"16"	"2006"	"2006"	61	1468669	4.2
	"Idaho"	"16"	"2007"	"2007"	57	1505105	3.8
	"Idaho"	"16"	"2008"	"2008"	65	1534320	4.2
	"Idaho"	"16"	"2009"	"2009"	64	1554439	4.1
	"Idaho"	"16"	"2010"	"2010"	72	1567582	4.6
	"Idaho"	"16"	"2011"	"2011"	72	1584985	4.5
	"Idaho"	"16"	"2012"	"2012"	55	1595728	3.4
	"Idaho"	"16"	"2013"	"2013"	70	1612136	4.3
	"Idaho"	"16"	"2014"	"2014"	66	1634464	4.0
	"Idaho"	"16"	"2015"	"2015"	73	1654930	4.4
	"Idaho"	"16"	"2016"	"2016"	93	1683140	5.5
	"Idaho"	"16"	"2017"	"2017"	83	1716943	4.8
	"Idaho"	"16"	"2018"	"2018"	96	1754208	5.5
	"Idaho"	"16"	"2019"	"2019"	107	1787065	6.0
	"Illinois"	"17"	"1999"	"1999"	99	12359020	0.8
	"Illinois"	"17"	"2000"	"2000"	132	12419293	1.1
	"Illinois"	"17"	"2001"	"2001"	163	12488445	1.3
	"Illinois"	"17"	"2002"	"2002"	192	12525556	1.5
	"Illinois"	"17"	"2003"	"2003"	164	12556006	1.3
	"Illinois"	"17"	"2004"	"2004"	187	12589773	1.5
	"Illinois"	"17"	"2005"	"2005"	246	12609903	2.0
	"Illinois"	"17"	"2006"	"2006"	585	12643955	4.6
	"Illinois"	"17"	"2007"	"2007"	335	12695866	2.6
	"Illinois"	"17"	"2008"	"2008"	342	12747038	2.7
	"Illinois"	"17"	"2009"	"2009"	380	12796778	3.0
	"Illinois"	"17"	"2010"	"2010"	363	12830632	2.8
	"Illinois"	"17"	"2011"	"2011"	325	12869257	2.5
	"Illinois"	"17"	"2012"	"2012"	359	12875255	2.8
	"Illinois"	"17"	"2013"	"2013"	379	12882135	2.9
	"Illinois"	"17"	"2014"	"2014"	468	12880580	3.6
	"Illinois"	"17"	"2015"	"2015"	631	12859995	4.9
	"Illinois"	"17"	"2016"	"2016"	1312	12801539	10.2
	"Illinois"	"17"	"2017"	"2017"	1697	12802023	13.3
	"Illinois"	"17"	"2018"	"2018"	1911	12741080	15.0
	"Illinois"	"17"	"2019"	"2019"	2043	12671821	16.1
	"Indiana"	"18"	"1999"	"1999"	30	6044969	0.5
	"Indiana"	"18"	"2000"	"2000"	32	6080485	0.5
	"Indiana"	"18"	"2001"	"2001"	61	6127760	1.0
	"Indiana"	"18"	"2002"	"2002"	58	6155967	0.9
	"Indiana"	"18"	"2003"	"2003"	106	6196638	1.7
	"Indiana"	"18"	"2004"	"2004"	111	6233007	1.8
	"Indiana"	"18"	"2005"	"2005"	129	6278616	2.1
	"Indiana"	"18"	"2006"	"2006"	147	6332669	2.3
	"Indiana"	"18"	"2007"	"2007"	203	6379599	3.2
	"Indiana"	"18"	"2008"	"2008"	228	6424806	3.5
	"Indiana"	"18"	"2009"	"2009"	272	6459325	4.2
	"Indiana"	"18"	"2010"	"2010"	237	6483802	3.7
	"Indiana"	"18"	"2011"	"2011"	269	6516922	4.1
	"Indiana"	"18"	"2012"	"2012"	229	6537334	3.5
	"Indiana"	"18"	"2013"	"2013"	185	6570902	2.8
	"Indiana"	"18"	"2014"	"2014"	280	6596855	4.2
	"Indiana"	"18"	"2015"	"2015"	302	6619680	4.6
	"Indiana"	"18"	"2016"	"2016"	521	6633053	7.9
	"Indiana"	"18"	"2017"	"2017"	964	6666818	14.5
	"Indiana"	"18"	"2018"	"2018"	969	6691878	14.5
	"Indiana"	"18"	"2019"	"2019"	1182	6732219	17.6
	"Iowa"	"19"	"1999"	"1999"	12	2917634	Unreliable
	"Iowa"	"19"	"2000"	"2000"	12	2926324	Unreliable
	"Iowa"	"19"	"2001"	"2001"	23	2931997	0.8
	"Iowa"	"19"	"2002"	"2002"	33	2934234	1.1
	"Iowa"	"19"	"2003"	"2003"	35	2941999	1.2
	"Iowa"	"19"	"2004"	"2004"	57	2953635	1.9
	"Iowa"	"19"	"2005"	"2005"	66	2964454	2.2
	"Iowa"	"19"	"2006"	"2006"	89	2982644	3.0
	"Iowa"	"19"	"2007"	"2007"	101	2999212	3.4
	"Iowa"	"19"	"2008"	"2008"	120	3016734	4.0
	"Iowa"	"19"	"2009"	"2009"	132	3032870	4.4
	"Iowa"	"19"	"2010"	"2010"	145	3046355	4.8
	"Iowa"	"19"	"2011"	"2011"	146	3062309	4.8
	"Iowa"	"19"	"2012"	"2012"	163	3074186	5.3
	"Iowa"	"19"	"2013"	"2013"	153	3090416	5.0
	"Iowa"	"19"	"2014"	"2014"	125	3107126	4.0
	"Iowa"	"19"	"2015"	"2015"	134	3123899	4.3
	"Iowa"	"19"	"2016"	"2016"	146	3134693	4.7
	"Iowa"	"19"	"2017"	"2017"	176	3145711	5.6
	"Iowa"	"19"	"2018"	"2018"	134	3156145	4.2
	"Iowa"	"19"	"2019"	"2019"	158	3155070	5.0
	"Kansas"	"20"	"1999"	"1999"	22	2678338	0.8
	"Kansas"	"20"	"2000"	"2000"	21	2688418	0.8
	"Kansas"	"20"	"2001"	"2001"	42	2702162	1.6
	"Kansas"	"20"	"2002"	"2002"	84	2713535	3.1
	"Kansas"	"20"	"2003"	"2003"	69	2723004	2.5
	"Kansas"	"20"	"2004"	"2004"	108	2734373	3.9
	"Kansas"	"20"	"2005"	"2005"	107	2745299	3.9
	"Kansas"	"20"	"2006"	"2006"	120	2762931	4.3
	"Kansas"	"20"	"2007"	"2007"	122	2783785	4.4
	"Kansas"	"20"	"2008"	"2008"	91	2808076	3.2
	"Kansas"	"20"	"2009"	"2009"	143	2832704	5.0
	"Kansas"	"20"	"2010"	"2010"	96	2853118	3.4
	"Kansas"	"20"	"2011"	"2011"	121	2871238	4.2
	"Kansas"	"20"	"2012"	"2012"	164	2885905	5.7
	"Kansas"	"20"	"2013"	"2013"	155	2893957	5.4
	"Kansas"	"20"	"2014"	"2014"	166	2904021	5.7
	"Kansas"	"20"	"2015"	"2015"	143	2911641	4.9
	"Kansas"	"20"	"2016"	"2016"	126	2907289	4.3
	"Kansas"	"20"	"2017"	"2017"	131	2913123	4.5
	"Kansas"	"20"	"2018"	"2018"	133	2911505	4.6
	"Kansas"	"20"	"2019"	"2019"	160	2913314	5.5
	"Kentucky"	"21"	"1999"	"1999"	52	4018053	1.3
	"Kentucky"	"21"	"2000"	"2000"	77	4041769	1.9
	"Kentucky"	"21"	"2001"	"2001"	133	4068132	3.3
	"Kentucky"	"21"	"2002"	"2002"	166	4089875	4.1
	"Kentucky"	"21"	"2003"	"2003"	221	4117170	5.4
	"Kentucky"	"21"	"2004"	"2004"	222	4146101	5.4
	"Kentucky"	"21"	"2005"	"2005"	275	4182742	6.6
	"Kentucky"	"21"	"2006"	"2006"	320	4219239	7.6
	"Kentucky"	"21"	"2007"	"2007"	335	4256672	7.9
	"Kentucky"	"21"	"2008"	"2008"	355	4289878	8.3
	"Kentucky"	"21"	"2009"	"2009"	407	4317074	9.4
	"Kentucky"	"21"	"2010"	"2010"	563	4339367	13.0
	"Kentucky"	"21"	"2011"	"2011"	595	4369356	13.6
	"Kentucky"	"21"	"2012"	"2012"	520	4380415	11.9
	"Kentucky"	"21"	"2013"	"2013"	456	4395295	10.4
	"Kentucky"	"21"	"2014"	"2014"	534	4413457	12.1
	"Kentucky"	"21"	"2015"	"2015"	670	4425092	15.1
	"Kentucky"	"21"	"2016"	"2016"	807	4436974	18.2
	"Kentucky"	"21"	"2017"	"2017"	1058	4454189	23.8
	"Kentucky"	"21"	"2018"	"2018"	952	4468402	21.3
	"Kentucky"	"21"	"2019"	"2019"	1024	4467673	22.9
	"Louisiana"	"22"	"1999"	"1999"	21	4460811	0.5
	"Louisiana"	"22"	"2000"	"2000"	34	4468976	0.8
	"Louisiana"	"22"	"2001"	"2001"	67	4477875	1.5
	"Louisiana"	"22"	"2002"	"2002"	85	4497267	1.9
	"Louisiana"	"22"	"2003"	"2003"	109	4521042	2.4
	"Louisiana"	"22"	"2004"	"2004"	137	4552238	3.0
	"Louisiana"	"22"	"2005"	"2005"	159	4576628	3.5
	"Louisiana"	"22"	"2006"	"2006"	174	4302665	4.0
	"Louisiana"	"22"	"2007"	"2007"	204	4375581	4.7
	"Louisiana"	"22"	"2008"	"2008"	113	4435586	2.5
	"Louisiana"	"22"	"2009"	"2009"	95	4491648	2.1
	"Louisiana"	"22"	"2010"	"2010"	102	4533372	2.2
	"Louisiana"	"22"	"2011"	"2011"	88	4574836	1.9
	"Louisiana"	"22"	"2012"	"2012"	114	4601893	2.5
	"Louisiana"	"22"	"2013"	"2013"	123	4625470	2.7
	"Louisiana"	"22"	"2014"	"2014"	127	4649676	2.7
	"Louisiana"	"22"	"2015"	"2015"	155	4670724	3.3
	"Louisiana"	"22"	"2016"	"2016"	207	4681666	4.4
	"Louisiana"	"22"	"2017"	"2017"	296	4684333	6.3
	"Louisiana"	"22"	"2018"	"2018"	332	4659978	7.1
	"Louisiana"	"22"	"2019"	"2019"	461	4648794	9.9
	"Maine"	"23"	"1999"	"1999"	21	1266808	1.7
	"Maine"	"23"	"2000"	"2000"	33	1274923	2.6
	"Maine"	"23"	"2001"	"2001"	44	1285692	3.4
	"Maine"	"23"	"2002"	"2002"	82	1295960	6.3
	"Maine"	"23"	"2003"	"2003"	77	1306513	5.9
	"Maine"	"23"	"2004"	"2004"	95	1313688	7.2
	"Maine"	"23"	"2005"	"2005"	110	1318787	8.3
	"Maine"	"23"	"2006"	"2006"	88	1323619	6.6
	"Maine"	"23"	"2007"	"2007"	97	1327040	7.3
	"Maine"	"23"	"2008"	"2008"	101	1330509	7.6
	"Maine"	"23"	"2009"	"2009"	111	1329590	8.3
	"Maine"	"23"	"2010"	"2010"	88	1328361	6.6
	"Maine"	"23"	"2011"	"2011"	91	1328188	6.9
	"Maine"	"23"	"2012"	"2012"	96	1329192	7.2
	"Maine"	"23"	"2013"	"2013"	114	1328302	8.6
	"Maine"	"23"	"2014"	"2014"	150	1330089	11.3
	"Maine"	"23"	"2015"	"2015"	211	1329328	15.9
	"Maine"	"23"	"2016"	"2016"	290	1331479	21.8
	"Maine"	"23"	"2017"	"2017"	344	1335907	25.8
	"Maine"	"23"	"2018"	"2018"	279	1338404	20.8
	"Maine"	"23"	"2019"	"2019"	320	1344212	23.8
	"Maryland"	"24"	"1999"	"1999"	17	5254509	Unreliable
	"Maryland"	"24"	"2000"	"2000"	45	5296486	0.8
	"Maryland"	"24"	"2001"	"2001"	51	5374691	0.9
	"Maryland"	"24"	"2002"	"2002"	63	5440389	1.2
	"Maryland"	"24"	"2003"	"2003"	79	5496269	1.4
	"Maryland"	"24"	"2004"	"2004"	177	5546935	3.2
	"Maryland"	"24"	"2005"	"2005"	238	5592379	4.3
	"Maryland"	"24"	"2006"	"2006"	320	5627367	5.7
	"Maryland"	"24"	"2007"	"2007"	341	5653408	6.0
	"Maryland"	"24"	"2008"	"2008"	343	5684965	6.0
	"Maryland"	"24"	"2009"	"2009"	341	5730388	6.0
